id,title,abstract,checked_by,kes_check,hji_check,curation_sum,number_of_checks,curation_score,kes_notes,hji_notes
28090394,GExplore 1.4: An expanded web interface for queries on <i>Caenorhabditis elegans</i> protein and gene function.,"Genetic high-throughput experiments often result in hundreds or thousands of genes satisfying certain experimental conditions. Grouping and prioritizing a large number of genes for further analysis can be a time-consuming challenge. In 2009 we developed a web-based user interface, GExplore, to assist with large-scale data-mining related to gene function in <i>Caenorhabditis elegans</i>. The underlying database contained information about <i>Caenorhabditis elegans</i> genes and proteins including domain organization of the proteins, phenotypic descriptions, expression data and Gene Ontology Consortium annotations. These data enable users to quickly obtain an overview of biological and biochemical functions of a large number of genes at once. Since its inception the underlying database has been updated and expanded significantly. Here we describe the current version of GExplore 1.4, documenting the changes since the original release. GExplore 1.4 now contains information about the domain organization of the proteomes of 9 nematode species, can display the location of <i>Caenorhabditis elegans</i> mutations with respect to the domain organization of the proteins, and includes stage-specific RNAseq gene expression data generated by the modENCODE project. The underlying database has been reorganized to facilitate independent updates of the different parts of the database and to allow the addition of novel data sets in the future. The web interface is available under http://genome.sfu.ca/gexplore.","kes, hji",1.0,1,2,2,1.0,,
28149703,Expanding our understanding of the trade in marine aquarium animals.,"The trade of live marine animals for home and public aquaria has grown into a major global industry. Millions of marine fishes and invertebrates are removed from coral reefs and associated habitats each year. The majority are imported into the United States, with the remainder sent to Europe, Japan, and a handful of other countries. Despite the recent growth and diversification of the aquarium trade, to date, data collection is not mandatory, and hence comprehensive information on species volume and diversity is lacking. This lack of information makes it impossible to study trade pathways. Without species-specific volume and diversity data, it is unclear how importing and exporting governments can oversee this industry effectively or how sustainability should be encouraged. To expand our knowledge and understanding of the trade, and to effectively communicate this new understanding, we introduce the publically-available Marine Aquarium Biodiversity and Trade Flow online database (https://www.aquariumtradedata.org/). This tool was created to communicate the volume and diversity of marine fishes and/or invertebrates imported into the US over three complete years (2008, 2009, and 2011) and three partial years (2000, 2004, 2005). To create this tool, invoices pertaining to shipments of live marine fishes and invertebrates were scanned and analyzed for species name, species quantities, country of origin, port of entry, and city of import destination. Here we focus on the analysis of the later three years of data and also produce an estimate for the entirety of 2000, 2004, and 2005. The three-year aggregate totals (2008, 2009, 2011) indicate that just under 2,300 fish and 725 invertebrate species were imported into the US cumulatively, although just under 1,800 fish and 550 invertebrate species were traded annually. Overall, the total number of live marine animals decreased between 2008 and 2011. In 2008, 2009, and 2011, the total number of individual fish (8.2, 7.3, and 6.9 million individuals) and invertebrates (4.2, 3.7, and 3.6 million individuals) assessed by analyzing the invoice data are roughly 60% of the total volumes recorded through the Law Enforcement Management Information System (LEMIS) dataset. Using these complete years, we back-calculated the number of individuals of both fishes and invertebrates imported in 2000, 2004, and 2005. These estimates (9.3, 10.8, and 11.2 million individual fish per year) were consistent with the three years of complete data. We also use these data to understand the global trade in two species (Banggai cardinalfish, <i>Pterapogon kauderni</i>, and orange clownfish, <i>Amphiprion ocellaris</i> / <i>percula</i>) recently considered for Endangered Species Act listing. Aquariumtradedata.org can help create more effective management plans for the traded species, and ideally could be implemented at key trade ports to better assess the global trade of aquatic wildlife.","kes, hji",1.0,1,2,2,1.0,,
28203233,Exo-miRExplorer: A Comprehensive Resource for Exploring and Comparatively Analyzing Exogenous MicroRNAs.,"MicroRNAs (miRNAs) are small regulatory RNAs that play important roles in animals, plants, and viruses. Deep-sequencing technology has been widely adopted in miRNA investigations. However, it is still a big mysterious why nearly all sequencing data contain miRNA sequences from exogenous species, called exo-miRNAs. In this study, we developed a novel platform, exo-miRExplorer, for mining and identifying exo-miRNAs from high-throughput small RNA sequencing experiments which originated from tissues and cell lines of multiple organisms. Thousands of exo-miRNAs are characterized with their expression abundance, the RNA families, original organisms and the sequencing platforms presented in exo-miRExplorer. Subsequently, we used exo-miRExplorer to perform further analysis. Comparative analysis of the exo-miRNAs between different sequencing datasets revealed significant correlation of exo-miRNAs between experiments in the same study. The plant-derived exo-miRNAs analysis provided robust evidence for non-diet source of exo-miRNAs. Virus-derived exo-miRNA analysis showed that pathogen RNAs could transfer to host cells and exist in deep-sequencing result at abundance level. In conclusion, exo-miRExplorer provides users with an integrative resource to facilitate detection and analysis of exo-miRNAs. exo-miRExplorer is available at the following URL: http://rna.sysu.edu.cn/exomiRDB/.","kes, hji",1.0,1,2,2,1.0,,
28387199,GSA: Genome Sequence Archive<sup/>.,"With the rapid development of sequencing technologies towards higher throughput and lower cost, sequence data are generated at an unprecedentedly explosive rate. To provide an efficient and easy-to-use platform for managing huge sequence data, here we present Genome Sequence Archive (GSA; http://bigd.big.ac.cn/gsa or http://gsa.big.ac.cn), a data repository for archiving raw sequence data. In compliance with data standards and structures of the International Nucleotide Sequence Database Collaboration (INSDC), GSA adopts four data objects (BioProject, BioSample, Experiment, and Run) for data organization, accepts raw sequence reads produced by a variety of sequencing platforms, stores both sequence reads and metadata submitted from all over the world, and makes all these data publicly available to worldwide scientific communities. In the era of big data, GSA is not only an important complement to existing INSDC members by alleviating the increasing burdens of handling sequence data deluge, but also takes the significant responsibility for global big data archive and provides free unrestricted access to all publicly available data in support of research activities throughout the world.","kes, hji",1.0,1,2,2,1.0,,
28413782,APMicroDB: A microsatellite database of <i>Acyrthosiphon pisum</i>.,"Pea aphids represent a complex genetic system that could be used for QTL analysis, genetic diversity and population genetics studies. Here, we described the development of first microsatellite repeat database of the pea aphid (APMicroDB), accessible at """"http://deepaklab.com/aphidmicrodb"""". We identified 3,40,233 SSRs using MIcroSAtellite (MISA) tool that was distributed in 14,067 (out of 23,924) scaffold of the pea aphid. We observed 89.53% simple repeats of which 73.41% were mono-nucleotide, followed by di-nucleotide repeats. This database stored information about the repeats kind, GC content, motif type (mono - hexa), genomic location etc. We have also incorporated the primer information derived from Primer3 software of the 2504�bp flanking region of the identified marker. Blast tool is also provided for searching the user query sequence for identified marker and their primers. This work has an immense use for scientific community working in the field of agricultural pest management, QTL mapping, and host-pathogen interaction analysis.","kes, hji",1.0,1,2,2,1.0,,
28539606,SesameFG: an integrated database for the functional genomics of sesame.,"Sesame (Sesamum indicum L.) has high oil content, a small diploid genome and a short growth period, making it an attractive species for genetic studies on oilseed crops. With the advancement of next-generation sequencing technology, genomics and functional genomics research of sesame has developed quickly in the last few years, and large amounts of data have been generated. However, these results are distributed in many different publications, and there is a lack of integration. To promote functional genomics research of sesame, we collected genetic information combined with comprehensive phenotypic information and integrated them in the web-based database named SesameFG. The current version of SesameFG contains phenotypic information on agronomic traits of 705 sesame accessions, de novo assembled genomes of three sesame varieties, massive numbers of identified SNPs, gene expression profiles of five tissues, gene families, candidate genes for the important agronomic traits and genomic-SSR markers. All phenotypic and genotypic information in SesameFG is available for online queries and can be downloaded freely. SesameFG provides useful search functions and data mining tools, including Genome Browser and local BLAST services. SesameFG is freely accessible at http://ncgr.ac.cn/SesameFG/. SesameFG provides valuable resources and tools for functional genomics research and the molecular breeding of sesame.","kes, hji",1.0,1,2,2,1.0,,
28748223,PhenoPlasm: a database of disruption phenotypes for malaria parasite genes.,"Two decades after the first <i>Plasmodium</i> transfection, attempts have been made to disrupt more than 3,151 genes in malaria parasites, across five <i>Plasmodium</i> species. While results from rodent malaria transfections have been curated and systematised, empowering large-scale analysis, phenotypic data from human malaria parasite transfections currently exists as individual reports scattered across a the literature. To facilitate systematic analysis of published experimental genetic data across <i>Plasmodium</i> species, we have built PhenoPlasm ( http://www.phenoplasm.org), a database of phenotypes generated by transfection experiments in all <i>Plasmodium</i> parasites. The site provides a simple interface linking citation-backed <i>Plasmodium</i> reverse-genetic phenotypes to gene IDs. The database has been populated with phenotypic data on 367 <i>P. falciparum</i> genes, curated from 176 individual publications, as well as existing data on rodent <i>Plasmodium</i> species from RMgmDB and PlasmoGEM. This is the first time that all available data on <i>P. falciparum</i> transfection experiments has been brought together in a single place. These data are presented using ortholog mapping to allow a researcher interested in a gene in one species to see results across other <i>Plasmodium</i> species. The collaborative nature of the database enables any researcher to add new phenotypes as they are discovered. As an example of database utility, we use the currently available datasets to identify RAP (RNA-binding domain abundant in Apicomplexa)-domain containing proteins as crucial to parasite survival.","kes, hji",1.0,1,2,2,1.0,,
28904183,"The TB Portals: an Open-Access, Web-Based Platform for Global Drug-Resistant-Tuberculosis Data Sharing and Analysis.","The TB Portals program is an international consortium of physicians, radiologists, and microbiologists from countries with a heavy burden of drug-resistant tuberculosis working with data scientists and information technology professionals. Together, we have built the TB Portals, a repository of socioeconomic/geographic, clinical, laboratory, radiological, and genomic data from patient cases of drug-resistant tuberculosis backed by shareable, physical samples. Currently, there are 1,299 total cases from five country sites (Azerbaijan, Belarus, Moldova, Georgia, and Romania), 976 (75.1%) of which are multidrug or extensively drug resistant and 38.2%, 51.9%, and 36.3% of which contain X-ray, computed tomography (CT) scan, and genomic data, respectively. The top <i>Mycobacterium tuberculosis</i> lineages represented among collected samples are Beijing, T1, and H3, and single nucleotide polymorphisms (SNPs) that confer resistance to isoniazid, rifampin, ofloxacin, and moxifloxacin occur the most frequently. These data and samples have promoted drug discovery efforts and research into genomics and quantitative image analysis to improve diagnostics while also serving as a valuable resource for researchers and clinical providers. The TB Portals database and associated projects are continually growing, and we invite new partners and collaborations to our initiative. The TB Portals data and their associated analytical and statistical tools are freely available at https://tbportals.niaid.nih.gov/.","kes, hji",1.0,1,2,2,1.0,,iffy
29036719,ChannelsDB: database of biomacromolecular tunnels and pores.,"ChannelsDB (http://ncbr.muni.cz/ChannelsDB) is a database providing information about the positions, geometry and physicochemical properties of channels (pores and tunnels) found within biomacromolecular structures deposited in the Protein Data Bank. Channels were deposited from two sources; from literature using manual deposition and from a software tool automatically detecting tunnels leading to the enzymatic active sites and selected cofactors, and transmembrane pores. The database stores information about geometrical features (e.g. length and radius profile along a channel) and physicochemical properties involving polarity, hydrophobicity, hydropathy, charge and mutability. The stored data are interlinked with available UniProt annotation data mapping known mutation effects to channel-lining residues. All structures with channels are displayed in a clear interactive manner, further facilitating data manipulation and interpretation. As such, ChannelsDB provides an invaluable resource for research related to deciphering the biological function of biomacromolecular channels.","kes, hji",1.0,1,2,2,1.0,,
29059366,SBCDDB: Sleeping Beauty Cancer Driver Database for gene discovery in mouse models of human cancers.,"Large-scale oncogenomic studies have identified few frequently mutated cancer drivers and hundreds of infrequently mutated drivers. Defining the biological context for rare driving events is fundamentally important to increasing our understanding of the druggable pathways in cancer. Sleeping Beauty (SB) insertional mutagenesis is a powerful gene discovery tool used to model human cancers in mice. Our lab and others have published a number of studies that identify cancer drivers from these models using various statistical and computational approaches. Here, we have integrated SB data from primary tumor models into an analysis and reporting framework, the Sleeping Beauty Cancer Driver DataBase (SBCDDB, http://sbcddb.moffitt.org), which identifies drivers in individual tumors or tumor populations. Unique to this effort, the SBCDDB utilizes a single, scalable, statistical analysis method that enables data to be grouped by different biological properties. This allows for SB drivers to be evaluated (and re-evaluated) under different contexts. The SBCDDB provides visual representations highlighting the spatial attributes of transposon mutagenesis and couples this functionality with analysis of gene sets, enabling users to interrogate relationships between drivers. The SBCDDB is a powerful resource for comparative oncogenomic analyses with human cancer genomics datasets for driver prioritization.","kes, hji",1.0,1,2,2,1.0,,
29077896,mirTrans: a resource of transcriptional regulation on microRNAs for human cell lines.,"The cell-specific information of transcriptional regulation on microRNAs (miRNAs) is crucial to the precise understanding of gene regulations in various physiological and pathological processes existed in different tissues and cell types. The database, mirTrans, provides comprehensive information about cell-specific transcription of miRNAs including the transcriptional start sites (TSSs) of miRNAs, transcription factor (TF) to miRNA regulations and miRNA promoter sequences. mirTrans also maps the experimental H3K4me3 and DHS (DNase-I hypersensitive site) marks within miRNA promoters and expressed sequence tags (ESTs) within transcribed regions. The current version of database covers 35 259 TSSs and over 2.3 million TF-miRNA regulations for 1513 miRNAs in a total of 54 human cell lines. These cell lines span most of the biological systems, including circulatory system, digestive system and nervous system. Information for both the intragenic miRNAs and intergenic miRNAs is offered. Particularly, the quality of miRNA TSSs and TF-miRNA regulations is evaluated by literature curation. 23 447 TSS records and 2148 TF-miRNA regulations are supported by special experiments as a result of literature curation. EST coverage is also used to evaluate the accuracy of miRNA TSSs. Interface of mirTrans is friendly designed and convenient to make downloads (http://mcube.nju.edu.cn/jwang/lab/soft/mirtrans/ or http://120.27.239.192/mirtrans/).","kes, hji",1.0,1,2,2,1.0,,
29092050,Ensembl Genomes 2018: an integrated omics infrastructure for non-vertebrate species.,"Ensembl Genomes (http://www.ensemblgenomes.org) is an integrating resource for genome-scale data from non-vertebrate species, complementing the resources for vertebrate genomics developed in the Ensembl project (http://www.ensembl.org). Together, the two resources provide a consistent set of programmatic and interactive interfaces to a rich range of data including genome sequence, gene models, transcript sequence, genetic variation, and comparative analysis. This paper provides an update to the previous publications about the resource, with a focus on recent developments and expansions. These include the incorporation of almost 20 000 additional genome sequences and over 35 000 tracks of RNA-Seq data, which have been aligned to genomic sequence and made available for visualization. Other advances since 2015 include the release of the database in Resource Description Framework (RDF) format, a large increase in community-derived curation, a new high-performance protein sequence search, additional cross-references, improved annotation of non-protein-coding genes, and the launch of pre-release and archival sites. Collectively, these changes are part of a continuing response to the increasing quantity of publicly-available genome-scale data, and the consequent need to archive, integrate, annotate and disseminate these using automated, scalable methods.","kes, hji",1.0,1,2,2,1.0,,
29121237,Human Ageing Genomic Resources: new and updated databases.,"In spite of a growing body of research and data, human ageing remains a poorly understood process. Over 10 years ago we developed the Human Ageing Genomic Resources (HAGR), a collection of databases and tools for studying the biology and genetics of ageing. Here, we present HAGR's main functionalities, highlighting new additions and improvements. HAGR consists of six core databases: (i) the GenAge database of ageing-related genes, in turn composed of a dataset of >300 human ageing-related genes and a dataset with >2000 genes associated with ageing or longevity in model organisms; (ii) the AnAge database of animal ageing and longevity, featuring >4000 species; (iii) the GenDR database with >200 genes associated with the life-extending effects of dietary restriction; (iv) the LongevityMap database of human genetic association studies of longevity with >500 entries; (v) the DrugAge database with >400 ageing or longevity-associated drugs or compounds; (vi) the CellAge database with >200 genes associated with cell senescence. All our databases are manually curated by experts and regularly updated to ensure a high quality data. Cross-links across our databases and to external resources help researchers locate and integrate relevant information. HAGR is freely available online (http://genomics.senescence.info/).","kes, hji",1.0,1,2,2,1.0,,
29126285,ReMap 2018: an updated atlas of regulatory regions from an integrative analysis of DNA-binding ChIP-seq experiments.,"With this latest release of ReMap (http://remap.cisreg.eu), we present a unique collection of regulatory regions in human, as a result of a large-scale integrative analysis of ChIP-seq experiments for hundreds of transcriptional regulators (TRs) such as transcription factors, transcriptional co-activators and chromatin regulators. In 2015, we introduced the ReMap database to capture the genome regulatory space by integrating public ChIP-seq datasets, covering 237 TRs across 13 million (M) peaks. In this release, we have extended this catalog to constitute a unique collection of regulatory regions. Specifically, we have collected, analyzed and retained after quality control a total of 2829 ChIP-seq datasets available from public sources, covering a total of 485 TRs with a catalog of 80M peaks. Additionally, the updated database includes new search features for TR names as well as aliases, including cell line names and the ability to navigate the data directly within genome browsers via public track hubs. Finally, full access to this catalog is available online together with a TR binding enrichment analysis tool. ReMap 2018 provides a significant update of the ReMap database, providing an in depth view of the complexity of the regulatory landscape in human.","kes, hji",1.0,1,2,2,1.0,,
29126312,MeT-DB V2.0: elucidating context-specific functions of N6-methyl-adenosine methyltranscriptome.,"Methyltranscriptome is an exciting new area that studies the mechanisms and functions of methylation in transcripts. A knowledge base with the systematic collection and curation of context specific transcriptome-wide methylations is critical for elucidating their biological functions as well as for developing bioinformatics tools. Since its inception in 2014, the Met-DB (Liu, H., Flores, M.A., Meng, J., Zhang, L., Zhao, X., Rao, M.K., Chen, Y. and Huang, Y. (2015) MeT-DB: a database of transcriptome methylation in mammalian cells. Nucleic Acids Res., 43, D197-D203), has become an important resource for methyltranscriptome, especially in the N6-methyl-adenosine (m6A) research community. Here, we report Met-DB v2.0, the significantly improved second version of Met-DB, which is entirely redesigned to focus more on elucidating context-specific m6A functions. Met-DB v2.0 has a major increase in context-specific m6A peaks and single-base sites predicted from 185 samples for 7 species from 26 independent studies. Moreover, it is also integrated with a new database for targets of m6A readers, erasers and writers and expanded with more collections of functional data. The redesigned Met-DB v2.0 web interface and genome browser provide more friendly, powerful, and informative ways to query and visualize the data. More importantly, MeT-DB v2.0 offers for the first time a series of tools specifically designed for understanding m6A functions. Met-DB V2.0 will be a valuable resource for m6A methyltranscriptome research. The Met-DB V2.0 database is available at http://compgenomics.utsa.edu/MeTDB/ and http://www.xjtlu.edu.cn/metdb2.","kes, hji",1.0,1,2,2,1.0,,
29209336,DRDB: An Online Date Palm Genomic Resource Database.,"Background: Date palm (Phoenix dactylifera L.) is a cultivated woody plant with agricultural and economic importance in many countries around the world. With the advantages of next generation sequencing technologies, genome sequences for many date palm cultivars have been released recently. Short sequence repeat (SSR) and single nucleotide polymorphism (SNP) can be identified from these genomic data, and have been proven to be very useful biomarkers in plant genome analysis and breeding. Results: Here, we first improved the date palm genome assembly using 130X of HiSeq data generated in our lab. Then 246,445 SSRs (214,901 SSRs and 31,544 compound SSRs) were annotated in this genome assembly; among the SSRs, mononucleotide SSRs (58.92%) were the most abundant, followed by di- (29.92%), tri- (8.14%), tetra- (2.47%), penta- (0.36%), and hexa-nucleotide SSRs (0.19%). The high-quality PCR primer pairs were designed for most (174,497; 70.81% out of total) SSRs. We also annotated 6,375,806 SNPs with raw read depth=3 in 90% cultivars. To further reduce false positive SNPs, we only kept 5,572,650 (87.40% out of total) SNPs with at least 20% cultivars support for downstream analyses. The high-quality PCR primer pairs were also obtained for 4,177,778 (65.53%) SNPs. We reconstructed the phylogenetic relationships among the 62 cultivars using these variants and found that they can be divided into three clusters, namely North Africa, Egypt - Sudan, and Middle East - South Asian, with Egypt - Sudan being the admixture of North Africa and Middle East - South Asian cultivars; we further confirmed these clusters using principal component analysis. Moreover, 34,346 SSRs and 4,177,778 SNPs with PCR primers were assigned to shared cultivars for cultivar classification and diversity analysis. All these SSRs, SNPs and their classification are available in our database, and can be used for cultivar identification, comparison, and molecular breeding. Conclusion:DRDB is a comprehensive genomic resource database of date palm. It can serve as a bioinformatics platform for date palm genomics, genetics, and molecular breeding. DRDB is freely available at http://drdb.big.ac.cn/home.","kes, hji",1.0,1,2,2,1.0,,
29315358,HTT-DB: new features and updates.,"Horizontal Transfer (HT) of genetic material between species is a common phenomenon among Bacteria and Archaea species and several databases are available for information retrieval and data mining. However, little attention has been given to this phenomenon among eukaryotic species mainly due to the lower proportion of these events. In the last years, a vertiginous amount of new HT events involving eukaryotic species was reported in the literature, highlighting the need of a common repository to keep the scientific community up to date and describe overall trends. Recently, we published the first HT database focused on HT of transposable elements among eukaryotes: the Horizontal Transposon Transfer DataBase (http://lpa.saogabriel.unipampa.edu.br: 8080/httdatabase/). Here, we present new features and updates of this unique database: (i) its expansion to include virus-host exchange of genetic material, which we called Horizontal Virus Transfer (HVT) and (ii) the availability of a web server for HT detection, where we implemented the online version of vertical and horizontal inheritance consistence analysis (VHICA), an R package developed for HT detection. These improvements will help researchers to navigate through known HVT cases, take data-informed decision and export figures based on keywords searches. Moreover, the availability of the VHICA as an online tool will make this software easily reachable even for researchers with no or little computation knowledge as well as foster our capability to detect new HT events in a wide variety of taxa. (Database URL: http://lpa.saogabriel.unipampa.edu.br:8080/httdatabase/).","kes, hji",1.0,1,2,2,1.0,,
29401218,MutHTP: mutations in human transmembrane proteins.,"Motivation:Existing sources of experimental mutation data do not consider the structural environment of amino acid substitutions and distinguish between soluble and membrane proteins. They also suffer from a number of further limitations, including data redundancy, lack of disease classification, incompatible information content, and ambiguous annotations (e.g. the same mutation being annotated as disease and benign). Results:We have developed a novel database, MutHTP, which contains information on 183 395 disease-associated and 17 827 neutral mutations in human transmembrane proteins. For each mutation site MutHTP provides a description of its location with respect to the membrane protein topology, structural environment (if available) and functional features. Comprehensive visualization, search, display and download options are available. Availability and implementation:The database is publicly available at http://www.iitm.ac.in/bioinfo/MutHTP/. The website is implemented using HTML, PHP and javascript and supports recent versions of all major browsers, such as Firefox, Chrome and Opera. Supplementary information:Supplementary data are available at Bioinformatics online.","kes, hji",1.0,1,2,2,1.0,,
29455297,Pan European Phenological database (PEP725): a single point of access for European data.,"The Pan European Phenology (PEP) project is a European infrastructure to promote and facilitate phenological research, education, and environmental monitoring. The main objective is to maintain and develop a Pan European Phenological database (PEP725) with an open, unrestricted data access for science and education. PEP725 is the successor of the database developed through the COST action 725 """"Establishing a European phenological data platform for climatological applications"""" working as a single access point for European-wide plant phenological data. So far, 32 European meteorological services and project partners from across Europe have joined and supplied data collected by volunteers from 1868 to the present for the PEP725 database. Most of the partners actively provide data on a regular basis. The database presently holds almost 12 million records, about 46 growing stages and 265 plant species (including cultivars), and can be accessed via http://www.pep725.eu/ . Users of the PEP725 database have studied a diversity of topics ranging from climate change impact, plant physiological question, phenological modeling, and remote sensing of vegetation to ecosystem productivity.","kes, hji",1.0,1,2,2,1.0,,
29617941,A reference peptide database for proteome quantification based on experimental mass spectrum response curves.,"<h4>Motivation</h4>Mass spectrometry (MS) based quantification of proteins/peptides has become a powerful tool in biological research with high sensitivity and throughput. The accuracy of quantification, however, has been problematic as not all peptides are suitable for quantification. Several methods and tools have been developed to identify peptides that response well in mass spectrometry and they are mainly based on predictive models, and rarely consider the linearity of the response curve, limiting the accuracy and applicability of the methods. An alternative solution is to select empirically superior peptides that offer satisfactory MS response intensity and linearity in a wide dynamic range of peptide concentration.<h4>Results</h4>We constructed a reference database for proteome quantification based on experimental mass spectrum response curves. The intensity and dynamic range of over 2 647 773 transitions from 121 318 peptides were obtained from a set of dilution experiments, covering 11 040 gene products. These transitions and peptides were evaluated and presented in a database named SCRIPT-MAP. We showed that the best-responder (BR) peptide approach for quantification based on SCRIPT-MAP database is robust, repeatable and accurate in proteome-scale protein quantification. This study provides a reference database as well as a peptides/transitions selection method for quantitative proteomics.<h4>Availability and implementation</h4>SCRIPT-MAP database is available at http://www.firmiana.org/responders/.<h4>Supplementary information</h4>Supplementary data are available at Bioinformatics online.","kes, hji",1.0,1,2,2,1.0,,
29662024,"PKIDB: A Curated, Annotated and Updated Database of Protein Kinase Inhibitors in Clinical Trials.","The number of protein kinase inhibitors (PKIs) approved worldwide continues to grow steadily, with 39 drugs approved in the period between 2001 and January 2018. PKIs on the market have been the subject of many reviews, and structure-property relationships specific to this class of drugs have been inferred. However, the large number of PKIs under development is often overlooked. In this paper, we present PKIDB (Protein Kinase Inhibitor Database), a monthly-updated database gathering approved PKIs as well as PKIs currently in clinical trials. The database compiles currently 180 inhibitors ranging from phase 0 to 4 clinical trials along with annotations extracted from seven public resources. The distribution and property ranges of standard physicochemical properties are presented. They can be used as filters to better prioritize compound selection for future screening campaigns. Interestingly, more than one-third of the kinase inhibitors violate at least one Lipinski's rule. A Principal Component Analysis (PCA) reveals that Type-II inhibitors are mapped to a distinct chemical space as compared to orally administrated drugs as well as to other types of kinase inhibitors. Using a Principal Moment of Inertia (PMI) analysis, we show that PKIs under development tend to explore new shape territories as compared to approved PKIs. In order to facilitate the analysis of the protein space, the kinome tree has been annotated with all protein kinases being targeted by PKIs. Finally, we analyzed the pipeline of the pharmaceutical companies having PKIs on the market or still under development. We hope that this work will assist researchers in the kinase field in identifying and designing the next generation of kinase inhibitors for still untargeted kinases. The PKIDB database is freely accessible from a website at http://www.icoa.fr/pkidb and can be easily browsed through a user-friendly spreadsheet-like interface.","kes, hji",1.0,1,2,2,1.0,,
29743053,PDXliver: a database of liver cancer patient derived xenograft mouse models.,"<h4>Background</h4>Liver cancer is the second leading cause of cancer-related deaths and characterized by heterogeneity and drug resistance. Patient-derived xenograft (PDX) models have been widely used in cancer research because they reproduce the characteristics of original tumors. However, the current studies of liver cancer PDX mice are scattered and the number of available PDX models are too small to represent the heterogeneity of liver cancer patients. To improve this situation and to complement available PDX models related resources, here we constructed a comprehensive database, PDXliver, to integrate and analyze liver cancer PDX models.<h4>Description</h4>Currently, PDXliver contains 116 PDX models from Chinese liver cancer patients, 51 of them were established by the in-house PDX platform and others were curated from the public literatures. These models are annotated with complete information, including clinical characteristics of patients, genome-wide expression profiles, germline variations, somatic mutations and copy number alterations. Analysis of expression subtypes and mutated genes show that PDXliver represents the diversity of human patients. Another feature of PDXliver is storing drug response data of PDX mice, which makes it possible to explore the association between molecular profiles and drug sensitivity. All data can be accessed via the Browse and Search pages. Additionally, two tools are provided to interactively visualize the omics data of selected PDXs or to compare two groups�of PDXs.<h4>Conclusion</h4>As far as we known, PDXliver is the first public database of liver cancer PDX models. We hope that this comprehensive resource will accelerate the utility of PDX models and facilitate liver cancer research. The PDXliver database is freely available online at: http://www.picb.ac.cn/PDXliver/.","kes, hji",1.0,1,2,2,1.0,,liver cancer - too clinical?
29761459,Mouse Genome Informatics (MGI) Is the International Resource for Information on the Laboratory Mouse.,"Mouse Genome Informatics (MGI, http://www.informatics.jax.org/ ) web resources provide free access to meticulously curated information about the laboratory mouse. MGI's primary goal is to help researchers investigate the genetic foundations of human diseases by translating information from mouse phenotypes and disease models studies to human systems. MGI provides comprehensive phenotypes for over 50,000 mutant alleles in mice and provides experimental model descriptions for over 1500 human diseases. Curated data from scientific publications are integrated with those from high-throughput phenotyping and gene expression centers. Data are standardized using defined, hierarchical vocabularies such as the Mammalian Phenotype (MP) Ontology, Mouse Developmental Anatomy and the Gene Ontologies (GO). This chapter introduces you to Gene and Allele Detail pages and provides step-by-step instructions for simple searches and those that take advantage of the breadth of MGI data integration.","kes, hji",1.0,1,2,2,1.0,,
29961819,dbLGL: an online leukemia gene and literature database for the retrospective comparison of adult and childhood leukemia genetics with literature evidence.,"Leukemia is a group of cancers with increased numbers of immature or abnormal leucocytes that originated in the bone marrow and other blood-forming organs. The development of differentially diagnostic biomarkers for different subtypes largely depends on understanding the biological pathways and regulatory mechanisms associated with leukemia-implicated genes. Unfortunately, the leukemia-implicated genes that have been identified thus far are scattered among thousands of published studies, and no systematic summary of the differences between adult and childhood leukemia exists with regard to the causative genetic mutations and genetic mechanisms of the various subtypes. In this study, we performed a systematic literature review of those susceptibility genes reported in small-scale experiments and built an online gene database containing a total of 1805 leukemia-associated genes, available at http://soft.bioinfo-minzhao.org/lgl/. Our comparison of genes from the four primary subtypes and between adult and childhood cases identified a number of potential genes related to patient survival. These curated genes can satisfy a growing demand for further integrating genomics screening for leukemia-associated low-frequency mutated genes.Database URL: http://soft.bioinfo-minzhao.org/lgl/.","kes, hji",1.0,1,2,2,1.0,,
