id,title,abstract,full_name,common_name,url,short_description
33995920,<i>ExVe</i>: The knowledge base of orthologous proteins identified in fungal extracellular vesicles.,"Extracellular vesicles (EVs) are double-membrane particles associated with intercellular communication. Since the discovery of EV production in the fungus <i>Cryptococcus neoformans</i>, the importance of EV release in its physiology and pathogenicity has been investigated. To date, few studies have investigated the proteomic content of EVs from multiple fungal species. Our main objective was to use an orthology approach to compare proteins identified by EV shotgun proteomics in 8 pathogenic and 1 nonpathogenic species. Using protein information from the UniProt and FungiDB databases, we integrated data for 11,433 hits in fungal EVs with an orthology perspective, resulting in 3,834 different orthologous groups. OG6_100083 (Hsp70 Pfam domain) was the unique orthologous group that was identified for all fungal species. Proteins with this protein domain are associated with the stress response, survival and morphological changes in different fungal species. Although no pathogenic orthologous group was found, we identified 5 orthologous groups exclusive to <i>S. cerevisiae</i>. Using the criteria of at least 7 pathogenic fungi to define a cluster, we detected the 4 unique pathogenic orthologous groups. Taken together, our data suggest that Hsp70-related proteins might play a key role in fungal EVs, regardless of the pathogenic status. Using an orthology approach, we identified at least 4 protein domains that could be novel therapeutic targets against pathogenic fungi. Our results were compiled in the herein described ExVe database, which is publicly available at http://exve.icc.fiocruz.br.",ExVe,ExVe,http://exve.icc.fiocruz.br,The knowledge base of orthologous proteins identified in fungal extracellular vesicles
34010390,Integration of 1:1 orthology maps and updated datasets into Echinobase.,"Echinobase (https://echinobase.org) is a central online platform that generates, manages and hosts genomic data relevant to echinoderm research. While the resource primarily serves the echinoderm research community, the recent release of an excellent quality genome for the frequently studied purple sea urchin (Strongylocentrotus purpuratus genome, v5.0) has provided an opportunity to adapt to the needs of a broader research community across other model systems. To this end, establishing pipelines to identify orthologous genes between echinoderms and other species has become a priority in many contexts including nomenclature, linking to data in other model organisms, and in internal functionality where data gathered in one hosted species can be associated with genes in other hosted echinoderms. This paper describes the orthology pipelines currently employed by Echinobase and how orthology data are processed to yield 1:1 ortholog mappings between a variety of echinoderms and other model taxa. We also describe functions of interest that have recently been included on the resource, including an updated developmental time course for S.purpuratus, and additional tracks for genome browsing. These data enhancements will increase the accessibility of the resource to non-echinoderm researchers and simultaneously expand the data quality and quantity available to core Echinobase users. Database URL: https://echinobase.org.",Echinobase,Echinobase,https://echinobase.org,"a central online platform that generates, manages and hosts genomic data relevant to echinoderm research"
34012763,Benchmarking mass spectrometry based proteomics algorithms using a simulated database.,"Protein sequencing algorithms process data from a variety of instruments that has been generated under diverse experimental conditions. Currently there is no way to predict the accuracy of an algorithm for a given data set. Most of the published algorithms and associated software has been evaluated on limited number of experimental data sets. However, these performance evaluations do not cover the complete search space the algorithmand the software might encounter in real-world. To this end, we present a database of simulated spectra that can be used to benchmark any spectra to peptide search engine. We demonstrate the usability of this database by bench marking two popular peptide sequencing engines. We show wide variation in the accuracy of peptide deductions and a complete quality profile of a given algorithm can be useful for practitioners and algorithm developers. All benchmarking data is available at https://users.cs.fiu.edu/~fsaeed/Benchmark.html.",,,https://users.cs.fiu.edu,a database of simulated spectra that can be used to benchmark any spectra to peptide search engine
34016708,Analyzing the vast coronavirus literature with CoronaCentral.,"The SARS-CoV-2 pandemic has caused a surge in research exploring all aspects of the virus and its effects on human health. The overwhelming publication rate means that researchers are unable to keep abreast of the literature. To ameliorate this, we present the CoronaCentral resource that uses machine learning to process the research literature on SARS-CoV-2 together with SARS-CoV and MERS-CoV. We categorize the literature into useful topics and article types and enable analysis of the contents, pace, and emphasis of research during the crisis with integration of Altmetric data. These topics include therapeutics, disease forecasting, as well as growing areas such as ""long COVID"" and studies of inequality. This resource, available at https://coronacentral.ai, is updated daily.",CoronaCentral,CoronaCentral,https://coronacentral.ai,
34017945,Identity and compatibility of reference genome resources.,"Genome analysis relies on reference data like sequences, feature annotations, and aligner indexes. These data can be found in many versions from many sources, making it challenging to identify and assess compatibility among them. For example, how can you determine which indexes are derived from identical raw sequence files, or which annotations share a compatible coordinate system? Here, we describe a novel approach to establish identity and compatibility of reference genome resources. We approach this with three advances: first, we derive unique identifiers for each resource; second, we record parent-child relationships among resources; and third, we describe recursive identifiers that determine identity as well as compatibility of coordinate systems and sequence names. These advances facilitate portability, reproducibility, and re-use of genome reference data. <b>Available at</b>https://refgenie.databio.org.",,,https://refgenie.databio.org,
34020544,Ori-Finder 3: a web server for genome-wide prediction of replication origins in Saccharomyces cerevisiae.,"DNA replication is a fundamental process in all organisms; this event initiates at sites termed origins of replication. The characteristics of eukaryotic replication origins are best understood in Saccharomyces cerevisiae. For this species, origin prediction algorithms or web servers have been developed based on the sequence features of autonomously replicating sequences (ARSs). However, their performances are far from satisfactory. By utilizing the Z-curve methodology, we present a novel pipeline, Ori-Finder 3, for the computational prediction of replication origins in S. cerevisiae at the genome-wide level based solely on DNA sequences. The ARS exhibiting both an AT-rich stretch and ARS consensus sequence element can be predicted at the single-nucleotide level. For the identified ARSs in the S. cerevisiae reference genome, 83 and 60% of the top 100 and top 300 predictions matched the known ARS records, respectively. Based on Ori-Finder 3, we subsequently built a database of the predicted ARSs identified in more than a hundred S. cerevisiae genomes. Consequently, we developed a user-friendly web server including the ARS prediction pipeline and the predicted ARSs database, which can be freely accessed at http://tubic.tju.edu.cn/Ori-Finder3.",,,http://tubic.tju.edu.cn/Ori-Finder3,a database of the predicted ARSs identified in more than a hundred S. cerevisiae genomes
34022814,The Rhododendron Plant Genome Database (RPGD): a comprehensive online omics database for Rhododendron.,"<h4>Background</h4>The genus Rhododendron L. has been widely cultivated for hundreds of years around the world. Members of this genus are known for great ornamental and medicinal value. Owing to advances in sequencing technology, genomes and transcriptomes of members of the Rhododendron genus have been sequenced and published by various laboratories. With increasing amounts of omics data available, a centralized platform is necessary for effective storage, analysis, and integration of these large-scale datasets to ensure consistency, independence, and maintainability.<h4>Results</h4>Here, we report our development of the Rhododendron Plant Genome Database (RPGD; http://bioinfor.kib.ac.cn/RPGD/ ), which represents the first comprehensive database of Rhododendron genomics information. It includes large amounts of omics data, including genome sequence assemblies for R. delavayi, R. williamsianum, and R. simsii, gene expression profiles derived from public RNA-Seq data, functional annotations, gene families, transcription factor identification, gene homology, simple sequence repeats, and chloroplast genome. Additionally, many useful tools, including BLAST, JBrowse, Orthologous Groups, Genome Synteny Browser, Flanking Sequence Finder, Expression Heatmap, and Batch Download were integrated into the platform.<h4>Conclusions</h4>RPGD is designed to be a comprehensive and helpful platform for all Rhododendron researchers. Believe that RPGD will be an indispensable hub for Rhododendron studies.",Rhododendron Plant Genome Database,RPGD,http://bioinfor.kib.ac.cn/RPGD,a comprehensive online omics database for Rhododendron
34023905,"AnnotSV and knotAnnotSV: a web server for human structural variations annotations, ranking and analysis.","With the dramatic increase of pangenomic analysis, Human geneticists have generated large amount of genomic data including millions of small variants (SNV/indel) but also thousands of structural variations (SV) mainly from next-generation sequencing and array-based techniques. While the identification of the complete SV repertoire of a patient is getting possible, the interpretation of each SV remains challenging. To help identifying human pathogenic SV, we have developed a web server dedicated to their annotation and ranking (AnnotSV) as well as their visualization and interpretation (knotAnnotSV) freely available at the following address: https://www.lbgi.fr/AnnotSV/. A large amount of annotations from >20 sources is integrated in our web server including among others genes, haploinsufficiency, triplosensitivity, regulatory elements, known pathogenic or benign genomic regions, phenotypic data. An ACMG/ClinGen compliant prioritization module allows the scoring and the ranking of SV into 5 SV classes from pathogenic to benign. Finally, the visualization interface displays the annotated SV in an interactive way including popups, search fields, filtering options, advanced colouring to highlight pathogenic SV and hyperlinks to the UCSC genome browser or other public databases. This web server is designed for diagnostic and research analysis by providing important resources to the user.",AnnotSV,AnnotSV,https://www.lbgi.fr/AnnotSV/,"a web server for human structural variations annotations, ranking and analysis"
34023905,"AnnotSV and knotAnnotSV: a web server for human structural variations annotations, ranking and analysis.","With the dramatic increase of pangenomic analysis, Human geneticists have generated large amount of genomic data including millions of small variants (SNV/indel) but also thousands of structural variations (SV) mainly from next-generation sequencing and array-based techniques. While the identification of the complete SV repertoire of a patient is getting possible, the interpretation of each SV remains challenging. To help identifying human pathogenic SV, we have developed a web server dedicated to their annotation and ranking (AnnotSV) as well as their visualization and interpretation (knotAnnotSV) freely available at the following address: https://www.lbgi.fr/AnnotSV/. A large amount of annotations from >20 sources is integrated in our web server including among others genes, haploinsufficiency, triplosensitivity, regulatory elements, known pathogenic or benign genomic regions, phenotypic data. An ACMG/ClinGen compliant prioritization module allows the scoring and the ranking of SV into 5 SV classes from pathogenic to benign. Finally, the visualization interface displays the annotated SV in an interactive way including popups, search fields, filtering options, advanced colouring to highlight pathogenic SV and hyperlinks to the UCSC genome browser or other public databases. This web server is designed for diagnostic and research analysis by providing important resources to the user.",knotAnnotSV,knotAnnotSV,https://www.lbgi.fr/AnnotSV/,"a web server for human structural variations annotations, ranking and analysis"
34025933,AddictGene: An integrated knowledge base for differentially expressed genes associated with addictive substance.,"Addiction, a disorder of maladaptive brain plasticity, is associated with changes in numerous gene expressions. Nowadays, high-throughput sequencing data on addictive substance-induced gene expression have become widely available. A resource for comprehensive annotation of genes that show differential expression in response to commonly abused substances is necessary. So, we developed AddictGene by integrating gene expression, gene-gene interaction, gene-drug interaction and epigenetic regulatory annotation for over 70,156 items of differentially expressed genes associated with 7 commonly abused substances, including alcohol, nicotine, cocaine, morphine, heroin, methamphetamine, and amphetamine, across three species (human, mouse, rat). We also collected 1,141 addiction-related experimentally validated genes by techniques such as RT-PCR, northern blot and <i>in situ</i> hybridization. The easy-to-use web interface of AddictGene (http://159.226.67.237/sun/addictgedb/) allows users to search and browse multidimensional data on DEGs of their interest: 1) detailed gene-specific information extracted from the original studies; 2) basic information about the specific gene extracted from NCBI; 3) SNP associated with substance dependence and other psychiatry disorders; 4) expression alteration of specific gene in other psychiatric disorders; 5) expression patterns of interested gene across 31 primary and 54 secondary human tissues; 6) functional annotation of interested gene; 7) epigenetic regulators involved in the alteration of specific genes, including histone modifications and DNA methylation; 8) protein-protein interaction for functional linkage with interested gene; 9) drug-gene interaction for potential druggability. AddictGene offers a valuable repository for researchers to study the molecular mechanisms underlying addiction, and might provide valuable insights into potential therapies for drug abuse and relapse.",AddictGene,AddictGene,http://159.226.67.237/sun/addictgedb/,An integrated knowledge base for differentially expressed genes associated with addictive substance
34025934,Computational modeling and bioinformatic analyses of functional mutations in drug target genes in <i>Mycobacterium tuberculosis</i>.,"Tuberculosis (TB) continues to be the leading cause of deaths due to its persistent drug resistance and the consequent ineffectiveness of anti-TB treatment. Recent years witnessed huge amount of sequencing data, revealing mutations responsible for drug resistance. However, the lack of an up-to-date repository remains a barrier towards utilization of these data and identifying major mutations-associated with resistance. Amongst all mutations, non-synonymous mutations alter the amino acid sequence of a protein and have a much greater effect on pathogenicity. Hence, this type of gene mutation is of prime interest of the present study. The purpose of this study is to develop an updated database comprising almost all reported substitutions within the <i>Mycobacterium tuberculosis</i> (<i>M.tb</i>) drug target genes <i>rpoB</i>, <i>inhA</i>, <i>katG</i>, <i>pncA</i>, <i>gyrA</i> and <i>gyrB.</i> Various bioinformatics prediction tools were used to assess the structural and biophysical impacts of the resistance causing non-synonymous single nucleotide polymorphisms (nsSNPs) at the molecular level. This was followed by evaluating the impact of these mutations on binding affinity of the drugs to target proteins. We have developed a comprehensive online resource named MycoTRAP-DB (<i>Mycobacterium tuberculosis</i> Resistance Associated Polymorphisms Database) that connects mutations in genes with their structural, functional and pathogenic implications on protein. This database is accessible at http://139.59.12.92. This integrated platform would enable comprehensive analysis and prioritization of SNPs for the development of improved diagnostics and antimycobacterial medications. Moreover, our study puts forward secondary mutations that can be important for prognostic assessments of drug-resistance mechanism and actionable anti-TB drugs.",<i>Mycobacterium tuberculosis</i> Resistance Associated Polymorphisms Database,MycoTRAP-DB,http://139.59.12.92,
34029142,Landscape of GPCR expression along the mouse nephron.,"Kidney transport and other renal functions are regulated by multiple G protein-coupled receptors (GPCRs) expressed along the renal tubule. The rapid, recent appearance of comprehensive unbiased gene expression data in the various renal tubule segments, chiefly RNA sequencing and protein mass spectrometry data, has provided a means of identifying patterns of GPCR expression along the renal tubule. To allow for comprehensive mapping, we first curated a comprehensive list of GPCRs in the genomes of mice, rats, and humans (https://hpcwebapps.cit.nih.gov/ESBL/Database/GPCRs/) using multiple online data sources. We used this list to mine segment-specific and cell type-specific expression data from RNA-sequencing studies in microdissected mouse tubule segments to identify GPCRs that are selectively expressed in discrete tubule segments. Comparisons of these mapped mouse GPCRs with other omics datasets as well as functional data from isolated perfused tubule and micropuncture studies confirmed patterns of expression for well-known receptors and identified poorly studied GPCRs that are likely to play roles in the regulation of renal tubule function. Thus, we provide data resources for GPCR expression across the renal tubule, highlighting both well-known GPCRs and understudied receptors to provide guidance for future studies.",,,https://hpcwebapps.cit.nih.gov/ESBL/Database/GPCRs/,"a comprehensive list of GPCRs in the genomes of mice, rats, and humans"
34032471,The Human Salivary Proteome Wiki: A Community-Driven Research Platform.,"Saliva has become an attractive body fluid for on-site, remote, and real-time monitoring of oral and systemic health. At the same time, the scientific community needs a saliva-centered information platform that keeps pace with the rapid accumulation of new data and knowledge by annotating, refining, and updating the salivary proteome catalog. We developed the Human Salivary Proteome (HSP) Wiki as a public data platform for researching and retrieving custom-curated data and knowledge on the saliva proteome. The HSP Wiki is dynamically compiled and updated based on published saliva proteome studies and up-to-date protein reference records. It integrates a wide range of available information by funneling in data from established external protein, genome, transcriptome, and glycome databases. In addition, the HSP Wiki incorporates data from human disease-related studies. Users can explore the proteome of saliva simply by browsing the database, querying the available data, performing comparisons of data sets, and annotating existing protein entries using a simple, intuitive interface. The annotation process includes both user feedback and curator committee review to ensure the quality and validity of each entry. Here, we present the first overview of features and functions the HSP Wiki offers. As a saliva proteome-centric, publicly accessible database, the HSP Wiki will advance the knowledge of saliva composition and function in health and disease for users across a wide range of disciplines. As a community-based data- and knowledgebase, the HSP Wiki will serve as a worldwide platform to exchange salivary proteome information, inspire novel research ideas, and foster cross-discipline collaborations. The HSP Wiki will pave the way for harnessing the full potential of the salivary proteome for diagnosis, risk prediction, therapy of oral and systemic diseases, and preparedness for emerging infectious diseases.Database URL: https://salivaryproteome.nidcr.nih.gov/.",Human Salivary Proteome Wiki,HSP Wiki,https://salivaryproteome.nidcr.nih.gov/,a public data platform for researching and retrieving custom-curated data and knowledge on the saliva proteome
34034817,PhenCards: a data resource linking human phenotype information to biomedical knowledge.,"We present PhenCards ( https://phencards.org ), a database and web server intended as a one-stop shop for previously disconnected biomedical knowledge related to human clinical phenotypes. Users can query human phenotype terms or clinical notes. PhenCards obtains relevant disease/phenotype prevalence and co-occurrence, drug, procedural, pathway, literature, grant, and collaborator data. PhenCards recommends the most probable genetic diseases and candidate genes based on phenotype terms from clinical notes. PhenCards facilitates exploration of phenotype, e.g., which drugs cause or are prescribed for patient symptoms, which genes likely cause specific symptoms, and which comorbidities co-occur with phenotypes.",PhenCards,PhenCards,https://phencards.org,a data resource linking human phenotype information to biomedical knowledge
34042771,Introducing a Platform for Integrating and Sharing Stem Cell Research Data.,"Advancements in regenerative medicine have highlighted the need for increased standardization and sharing of stem cell products to help drive these innovative interventions toward public availability and to increase collaboration in the scientific community. Although numerous attempts and numerous databases have been made to store this data, there is still a lack of a platform that incorporates heterogeneous stem cell information into a harmonized project-based framework. The aim of the platform described in this study, ReMeDy, is to provide an intelligent informatics solution which integrates diverse stem cell product characteristics with study subject and omics information. In the resulting platform, heterogeneous data is validated using predefined ontologies and stored in a relational database. In this initial feasibility study, testing of the ReMeDy functionality was performed using published, publically-available induced pluripotent stem cell projects conducted in in vitro, preclinical and intervention evaluations. It demonstrated the robustness of ReMeDy for storing diverse iPSC data, by seamlessly harmonizing diverse common data elements, and the potential utility of this platform for driving knowledge generation from the aggregation of this shared data. Next steps include increasing the number of curated projects by developing a crowdsourcing framework for data upload and an automated pipeline for metadata abstraction. The database is publically accessible at https://remedy.mssm.edu/.",ReMeDy,ReMeDy,https://remedy.mssm.edu/,a Platform for Integrating and Sharing Stem Cell Research Data
34046592,A map of the SARS-CoV-2 RNA structurome.,"SARS-CoV-2 has exploded throughout the human population. To facilitate efforts to gain insights into SARS-CoV-2 biology and to target the virus therapeutically, it is essential to have a roadmap of likely functional regions embedded in its RNA genome. In this report, we used a bioinformatics approach, ScanFold, to deduce the <i>local</i> RNA structural landscape of the SARS-CoV-2 genome with the highest likelihood of being functional. We recapitulate previously-known elements of RNA structure and provide a model for the folding of an essential frameshift signal. Our results find that SARS-CoV-2 is greatly enriched in unusually stable and likely evolutionarily ordered RNA structure, which provides a large reservoir of potential drug targets for RNA-binding small molecules. Results are enhanced via the re-analyses of publicly-available genome-wide biochemical structure probing datasets that are broadly in agreement with our models. Additionally, ScanFold was updated to incorporate experimental data as constraints in the analysis to facilitate comparisons between ScanFold and other RNA modelling approaches. Ultimately, ScanFold was able to identify eight highly structured/conserved motifs in SARS-CoV-2 that agree with experimental data, without explicitly using these data. All results are made available via a public database (the RNAStructuromeDB: https://structurome.bb.iastate.edu/sars-cov-2) and model comparisons are readily viewable at https://structurome.bb.iastate.edu/sars-cov-2-global-model-comparisons.",RNAStructuromeDB,RNAStructuromeDB,https://structurome.bb.iastate.edu/sars-cov-2,
34048545,"dbGENVOC: database of GENomic Variants of Oral Cancer, with special reference to India.","Oral cancer is highly prevalent in India and is the most frequent cancer type among Indian males. It is also very common in southeast Asia. India has participated in the International Cancer Genome Consortium (ICGC) and some national initiatives to generate large-scale genomic data on oral cancer patients and analyze to identify associations and systematically catalog the associated variants. We have now created an open, web-accessible database of these variants found significantly associated with Indian oral cancer patients, with a user-friendly interface to enable easy mining. We have value added to this database by including relevant data collated from various sources on other global populations, thereby providing opportunities of comparative geographical and/or ethnic analyses. Currently, no other database of similar nature is available on oral cancer. We have developed Database of GENomic Variants of Oral Cancer, a browsable online database framework for storage, retrieval and analysis of large-scale data on genomic variants and make it freely accessible to the scientific community. Presently, the web-accessible database allows potential users to mine data on â€šÃ Âº24â€šÃ„Ã¢million clinically relevant somatic and germline variants derived from exomes (nâ€šÃ„Ã¢=â€šÃ„Ã¢100) and whole genomes (nâ€šÃ„Ã¢=â€šÃ„Ã¢5) of Indian oral cancer patients; all generated by us. Variant data from The Cancer Genome Atlas and data manually curated from peer-reviewed publications were also incorporated into the database for comparative analyses. It allows users to query the database by a single gene, multiple genes, multiple variant sites, genomic region, patient ID and pathway identities. Database URL: http://research.nibmg.ac.in/dbcares/dbgenvoc/.",Database of GENomic Variants of Oral Cancer,dbGENVOC,http://research.nibmg.ac.in/dbcares/dbgenvoc/,"a browsable online database framework for storage, retrieval and analysis of large-scale data on genomic variants and make it freely accessible to the scientific community"
34048547,emiRIT: a text-mining-based resource for microRNA information.,"microRNAs (miRNAs) are essential gene regulators, and their dysregulation often leads to diseases. Easy access to miRNA information is crucial for interpreting generated experimental data, connecting facts across publications and developing new hypotheses built on previous knowledge. Here, we present extracting miRNA Information from Text (emiRIT), a text-miningbased resource, which presents miRNA information mined from the literature through a user-friendly interface. We collected 149â€šÃ„Ã¢,233 miRNA -PubMed ID pairs from Medline between January 1997 and May 2020. emiRIT currently contains 'miRNA -gene regulation' (69â€šÃ„Ã¢,152 relations), 'miRNA disease (cancer)' (12â€šÃ„Ã¢,300 relations), 'miRNA -biological process and pathways' (23, 390 relations) and circulatory 'miRNAs in extracellular locations' (3782 relations). Biological entities and their relation to miRNAs were extracted from Medline abstracts using publicly available and in-house developed text-mining tools, and the entities were normalized to facilitate querying and integration. We built a database and an interface to store and access the integrated data, respectively. We provide an up-to-date and user-friendly resource to facilitate access to comprehensive miRNA information from the literature on a large scale, enabling users to navigate through different roles of miRNA and examine them in a context specific to their information needs. To assess our resource's information coverage, we have conducted two case studies focusing on the target and differential expression information of miRNAs in the context of cancer and a third case study to assess the usage of emiRIT in the curation of miRNA information. Database URL: https://research.bioinformatics.udel.edu/emirit/.",extracting miRNA Information from Text,emiRIT,https://research.bioinformatics.udel.edu/emirit/,a text-mining-based resource for microRNA information
34048576,The COVID-19 Data Portal: accelerating SARS-CoV-2 and COVID-19 research through rapid open access data sharing.,"The severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) pandemic will be remembered as one of the defining events of the 21st century. The rapid global outbreak has had significant impacts on human society and is already responsible for millions of deaths. Understanding and tackling the impact of the virus has required a worldwide mobilisation and coordination of scientific research. The COVID-19 Data Portal (https://www.covid19dataportal.org/) was first released as part of the European COVID-19 Data Platform, on April 20th 2020 to facilitate rapid and open data sharing and analysis, to accelerate global SARS-CoV-2 and COVID-19 research. The COVID-19 Data Portal has fortnightly feature releases to continue to add new data types, search options, visualisations and improvements based on user feedback and research. The open datasets and intuitive suite of search, identification and download services, represent a truly FAIR (Findable, Accessible, Interoperable and Reusable) resource that enables researchers to easily identify and quickly obtain the key datasets needed for their COVID-19 research.",COVID-19 Data Portal,,https://www.covid19dataportal.org/,
34052284,miREV: An Online Database and Tool to Uncover Potential Reference RNAs and Biomarkers in Small-RNA Sequencing Data Sets from Extracellular Vesicles Enriched Samples.,"Extracellular vesicles (EVs) are nano-sized, membrane-enclosed vesicles released by cells for intercellular communication. EVs are involved in pathological processes and miRNAs in EVs have gained interest as easily accessible biomolecules in liquid biopsies for diagnostic purposes. To validate potential miRNA biomarker, transcriptome analyses must be carried out to detect suitable reference miRNAs. miREV is a database with over 400 miRNA sequencing data sets and helps the researcher to find suitable reference miRNAs for their individual experimental setup. The researcher can put together a specific sample set in miREV, which is similar to his own experimental concept in order to find the most suitable references. This allows to run validation experiments without having to carry out a complex and costly transcriptome analysis priorly. Additional read count tables of each generated sample set are downloadable for further analysis. miREV is freely available at https://www.physio.wzw.tum.de/mirev/.",miREV,miREV,https://www.physio.wzw.tum.de/mirev/,An Online Database and Tool to Uncover Potential Reference RNAs and Biomarkers in Small-RNA Sequencing Data Sets from Extracellular Vesicles Enriched Samples
34080131,"Preclinical Western Blot in the Era of Digital Transformation and Reproducible Research, an Eastern Perspective.","The current research is an interdisciplinary endeavor to develop a necessary tool in preclinical protein studies of diseases or disorders through western blotting. In the era of digital transformation and open access principles, an interactive cloud-based database called East-West Blot ( https://rancs-lab.shinyapps.io/WesternBlots ) is designed and developed. The online interactive subject-specific database built on the R shiny platform facilitates a systematic literature search on the specific subject matter, here set to western blot studies of protein regulation in the preclinical model of TBI. The tool summarizes the existing publicly available knowledge through a data visualization technique and easy access to the critical data elements and links to the study itself. The application compiled a relational database of PubMed-indexed western blot studies labeled under HHS public access, reporting downstream protein regulations presented by fluid percussion injury model of traumatic brain injury. The promises of the developed tool include progressing toward implementing the principles of 3Rs (replacement, reduction, and refinement) for humane experiments, cultivating the prerequisites of reproducible research in terms of reporting characteristics, paving the ways for a more collaborative experimental design in basic science, and rendering an up-to-date and summarized perspective of current publicly available knowledge.",East-West Blot,,https://rancs-lab.shinyapps.io/WesternBlots,
34081565,Biomedical Entity Explorer: A Web Server for Biomedical Entity Exploration.,"Biomedical Entity Explorer (BEE) is a web server that can search for biomedical entities from a database of six biomedical entity types (gene, miRNA, drug, disease, single nucleotide polymorphism [SNP], pathway) and their gene associations. The search results can be explored using intersections, unions, and negations. BEE has integrated biomedical entities from 16 databases (Ensemble, PharmGKB, Genetic Home Reference, Tarbase, Mirbase, NCI Thesaurus, DisGeNET, Linked life data, UMLS, GSEA MsigDB, Reactome, KEGG, Gene Ontology, HGVD, SNPedia, and dbSNP) based on their gene associations and built a database with their synonyms, descriptions, and links containing individual details. Users can enter the keyword of one or more entities and select the type of entity for which they want to know the relationship for and by using set operations such as union, negation, and intersection, they can navigate the search results more clearly. We believe that BEE will not only be useful for biologists querying for complex associations between entities, but can also be a good starting point for general users searching for biomedical entities. BEE is accessible at (http://bike-bee.snu.ac.kr).",Biomedical Entity Explorer,BEE,http://bike-bee.snu.ac.kr,A Web Server for Biomedical Entity Exploration
34085038,"EyeDiseases: an integrated resource for dedicating to genetic variants, gene expression and epigenetic factors of human eye diseases.","Eye diseases are remarkably common and encompass a large and diverse range of morbidities that affect different components of the visual system and visual function. With advances in omics technology of eye disorders, genome-scale datasets have been rapidly accumulated in genetics and epigenetics field. However, the efficient collection and comprehensive analysis of different kinds of omics data are lacking. Herein, we developed <b>EyeDiseases</b> (https://eyediseases.bio-data.cn/), the first database for multi-omics data integration and interpretation of human eyes diseases. It contains 1344 disease-associated genes with genetic variation, 1774 transcription files of bulk cell expression and single-cell RNA-seq, 105 epigenomics data across 185 kinds of human eye diseases. Using EyeDiseases, we investigated SARS-CoV-2 potential tropism in eye infection and found that the SARS-CoV-2 entry factors, ACE2 and TMPRSS2 are highly correlated with cornea and keratoconus, suggest that ocular surface cells are susceptible to infection by SARS-CoV-2. Additionally, integrating analysis of Age-related macular degeneration (AMD) GWAS loci and co-expression data revealed 9 associated genes involved in HIF-1 signaling pathway and voltage-gate potassium channel complex. The EyeDiseases provides a valuable resource for accelerating the discovery and validation of candidate loci and genes contributed to the molecular diagnosis and therapeutic vulnerabilities with various eyes diseases.",EyeDiseases,EyeDiseases,https://eyediseases.bio-data.cn/,"an integrated resource for dedicating to genetic variants, gene expression and epigenetic factors of human eye diseases"
34104972,eSkip-Finder: a machine learning-based web application and database to identify the optimal sequences of antisense oligonucleotides for exon skipping.,"Exon skipping using antisense oligonucleotides (ASOs) has recently proven to be a powerful tool for mRNA splicing modulation. Several exon-skipping ASOs have been approved to treat genetic diseases worldwide. However, a significant challenge is the difficulty in selecting an optimal sequence for exon skipping. The efficacy of ASOs is often unpredictable, because of the numerous factors involved in exon skipping. To address this gap, we have developed a computational method using machine-learning algorithms that factors in many parameters as well as experimental data to design highly effective ASOs for exon skipping. eSkip-Finder (https://eskip-finder.org) is the first web-based resource for helping researchers identify effective exon skipping ASOs. eSkip-Finder features two sections: (i) a predictor of the exon skipping efficacy of novel ASOs and (ii) a database of exon skipping ASOs. The predictor facilitates rapid analysis of a given set of exon/intron sequences and ASO lengths to identify effective ASOs for exon skipping based on a machine learning model trained by experimental data. We confirmed that predictions correlated well with in vitro skipping efficacy of sequences that were not included in the training data. The database enables users to search for ASOs using queries such as gene name, species, and exon number.",eSkip-Finder,eSkip-Finder,https://eskip-finder.org,a machine learning-based web application and database to identify the optimal sequences of antisense oligonucleotides for exon skipping
34107869,PINIR: a comprehensive information resource for Pin-II type protease inhibitors.,"<h4>Background</h4>Serine protease inhibitors belonging to the Potato type-II Inhibitor family Protease Inhibitors (Pin-II type PIs) are essential plant defense molecules. They are characterized by multiple inhibitory repeat domains, conserved disulfide bond pattern, and a tripeptide reactive center loop. These features of Pin-II type PIs make them potential molecules for protein engineering and designing inhibitors for agricultural and therapeutic applications. However, the diversity in these PIs remains unexplored due to the lack of annotated protein sequences and their functional attributes in the available databases.<h4>Results</h4>We have developed a database, PINIR (Pin-II type PIs Information Resource), by systematic collection and manual annotation of 415 Pin-II type PI protein sequences. For each PI, the number and position for signature sequences are specified: 695 domains, 75 linkers, 63 reactive center loops, and 10 disulfide bond patterns are identified and mapped. Database analysis revealed novel subcategories of PIs, species-correlated occurrence of inhibitory domains, reactive center loops, and disulfide bond patterns. By analyzing linker regions, we predict that alternative processing at linker regions could generate PI variants in the Solanaceae family.<h4>Conclusion</h4>PINIR ( https://pinir.ncl.res.in ) provides a web interface for browsing and analyzing the protein sequences of Pin-II type PIs. Information about signature sequences, spatio-temporal expression, biochemical properties, gene sequences, and literature references are provided. Analysis of PINIR depicts conserved species-specific features of Pin-II type PI protein sequences. Diversity in the sequence of inhibitory domains and reactive loops directs potential applications to engineer Pin-II type PIs. The PINIR database will serve as a comprehensive information resource for further research into Pin-II type PIs.",Pin-II type PIs Information Resource,PINIR,https://pinir.ncl.res.in,a comprehensive information resource for Pin-II type protease inhibitors
