ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations,affiliation_countries
"22080514, 24163105",PolymiRTS,0.997374415,PolymiRTS,0.997374415,polymorphism in microRNA target site,0.918009511,2,http://compbio.uthsc.edu/miRSNP,302,,,http://web.archive.org/web/20220615121851/https://compbio.uthsc.edu/miRSNP/,2013-10-24,"Department of Microbiology, Immunology and Biochemistry, Center for Integrative and Translational Genomics, University of Tennessee Health Science Center, Memphis, TN 38163, USA., Department of Microbiology, Immunology and Biochemistry, University of Tennessee Health Science Center, Memphis, TN 38163, USA and Center for Integrative and Translational Genomics, University of Tennessee Health Science Center, Memphis, TN 38163, USA.","Ziebarth JD, Bhattacharya A, Chen A, Cui Y, Bhattacharya A, Ziebarth JD, Cui Y",", ","NIAID NIH HHS, NIAID NIH HHS, NINR NIH HHS, ",243.0,"United States, United States, United States"
22084198,PLEXdb,0.997321129,PLEXdb,0.997321129,,0,1,http://www.plexdb.org,301,,,http://web.archive.org/web/20221014021342/https://plexdb.org/,2011-11-13,"Virtual Reality Application Center, Crop Genome Informatics Lab, Electrical and Computer Engineering, Bioinformatics and Computational Biology, Iowa State University, Ames, IA 50011, USA.","Dash S, Van Hemert J, Hong L, Wise RP, Dickerson JA",,,148.0,United States
22086960,PrimerBank,0.995503724,PrimerBank,0.995503724,,0,1,http://pga.mgh.harvard.edu/primerbank,302,,,http://web.archive.org/web/20221022200253/https://pga.mgh.harvard.edu/primerbank/,2011-11-15,"Department of Radiation Oncology, Washington University School of Medicine, 4511 Forest Park Ave, Saint Louis, MO 63108, USA.","Wang X, Spandidos A, Wang H, Seed B",,"NHLBI NIH HHS, NIGMS NIH HHS",315.0,United States
22096236,ProOpDB,0.997804239,ProOpDB,0.997804239,Prokaryotic Operon DataBase,0.958016768,1,http://operons.ibt.unam.mx/OperonPredictor,301,,,http://web.archive.org/web/20210125232958/http://operons.ibt.unam.mx/OperonPredictor/,2011-11-16,"Centro de Ciencias Aplicadas y Desarrollo TecnolÃ³gico, Universidad Nacional AutÃ³noma de MÃ©xico, MÃ©xico, DF, MÃ©xico.","Taboada B, Ciria R, Martinez-Guerrero CE, Merino E",,,108.0,
22102570,ProPortal,0.995003283,ProPortal,0.995003283,,0,1,http://proportal.mit.edu,"HTTPConnectionPool(host='proportal.mit.edu', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x2ba7143a0040>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20190223213142/http://proportal.mit.edu:80/,2011-11-18,"Department of Civil and Environmental Engineering, Massachusetts Institute of Technology, Cambridge, MA 02139, USA.","Kelly L, Huang KH, Ding H, Chisholm SW",,Intramural NIH HHS,20.0,United States
22102581,ProRepeat,0.997152328,ProRepeat,0.997152328,,0,1,http://prorepeat.bioinformatics.nl,301,,,http://web.archive.org/web/20190912213833/http://prorepeat.bioinformatics.nl/,2011-11-18,"Laboratory of Bioinformatics, Wageningen University and Research Centre, PO Box 569, 6700 AN Wageningen, Netherlands.","Luo H, Lin K, David A, Nijveen H, Leunissen JA",,,8.0,Netherlands
22110026,Phytozome,0.998088956,Phytozome,0.998088956,,0,1,http://www.phytozome.net,301,,,http://web.archive.org/web/20180820060436/http://www.phytozome.net/,2011-11-22,"US Department of Energy, Joint Genome Institute, Walnut Creek, CA 94598, USA. dmgoodstein@lbl.gov","Goodstein DM, Shu S, Howson R, Neupane R, Hayes RD, Fazo J, Mitros T, Dirks W, Hellsten U, Putnam N, Rokhsar DS",,,1774.0,United States
22110041,ProtChemSI,0.998405278,ProtChemSI,0.998405278,,0,1,http://pcidb.russelllab.org,200,,,no_wayback,2011-11-21,"Cell Networks, BioQuant, University of Heidelberg, Im Neuenheimer Feld 267, 69120 Heidelberg, Germany.","Kalinina OV, Wichmann O, Apic G, Russell RB, Russell RB",,,11.0,Germany
"22121227, 27899586",R-loopDB,0.997868508,R-loopDB,0.997868508,,0,2,http://rloop.bii.a-star.edu.sg,403,,,http://web.archive.org/web/20220606160917/http://rloop.bii.a-star.edu.sg/,2016-11-28,"Department of Genome and Gene Expression Data Analysis, Bioinformatics Institute, Singapore 138671., Department of Genome and Gene Expression Data Analysis, Bioinformatics Institute, Agency for Science, Technology and Research (A*STAR), 30 Biopolis Street, #07-01, 138671, Singapore.","Wongsurawat T, Jenjaroenpun P, Kwoh CK, Kuznetsov V, Jenjaroenpun P, Wongsurawat T, Sutheeworapong S, Kuznetsov VA",", ",", ",70.0,"Singapore, Singapore"
22255115,PHENOMIM,0.989852965,PHENOMIM,0.989852965,,0,1,http://faculty.neu.edu.cn/bmie/han/PhenOMIM,200,China,"(40.0018,116.333)",http://web.archive.org/web/20140722105507/http://faculty.neu.edu.cn/bmie/han/PhenOMIM/,2011-01-01,"Sino-Dutch Biomedical and Information Engineering School, Northeastern University, Shenyang 110003, China. han@bmie.neu.edu.cn","van Triest HJ, Chen D, Ji X, Qi S, Li-Ling J",,,2.0,China
22268964,ProBiS-Database,0.990155792,ProBiS-Database,0.990155792,,0,1,http://probis.cmm.ki.si/database,301,,,no_wayback,2012-02-07,"National Institute of Chemistry, Hajdrihova 19, 1000 Ljubljana, Slovenia.","Konc J, Cesnik T, Konc JT, Penca M, JaneÅ¾iÄ D",,,29.0,Slovenia
22363733,PrionHome,0.987491906,PrionHome,0.987491906,,0,1,http://libaio.biol.mcgill.ca/prion,"HTTPConnectionPool(host='libaio.biol.mcgill.ca', port=80): Max retries exceeded with url: /prion (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x2ba71483d940>, 'Connection to libaio.biol.mcgill.ca timed out. (connect timeout=5)'))",,,http://web.archive.org/web/20131227103458/http://libaio.biol.mcgill.ca/prion/,2012-02-20,"Department of Biology, McGill University, Montreal, Quebec, Canada.","Harbi D, Parthiban M, Gendoo DM, Ehsani S, Kumar M, Schmitt-Ulms G, Sowdhamini R, Harrison PM",,"Wellcome Trust, Medical Research Council",19.0,Canada
22424087,PupDB,0.998188615,PupDB,0.998188615,,0,1,http://cwtung.kmu.edu.tw/pupdb,301,,,http://web.archive.org/web/20220616045344/https://cwtung.kmu.edu.tw/pupdb/,2012-03-16,"School of Pharmacy, Kaohsiung Medical University, Kaohsiung 807, Taiwan. cwtung@kmu.edu.tw",Tung CW,,,21.0,
22509333,PolysacDB,0.988787591,PolysacDB,0.988787591,,0,1,http://crdd.osdd.net/raghava/polysacdb,"HTTPConnectionPool(host='crdd.osdd.net', port=80): Max retries exceeded with url: /raghava/polysacdb (Caused by ReadTimeoutError(""HTTPConnectionPool(host='crdd.osdd.net', port=80): Read timed out. (read timeout=5)""))",,,http://web.archive.org/web/20211205132420/http://crdd.osdd.net/raghava/polysacdb/,2012-04-11,"Cell Biology and Immunology Division, Institute of Microbial Technology, Chandigarh, India.","Aithal A, Sharma A, Joshi S, Raghava GP, Varshney GC",,,7.0,India
22559792,PKKB,0.895442531,PKKB,0.895442531,PharmacoKinetics Knowledge Base,0.882700513,1,http://cadd.suda.edu.cn/admet,"HTTPConnectionPool(host='cadd.suda.edu.cn', port=80): Max retries exceeded with url: /admet (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x2ba7143a0c70>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20170522154951/http://cadd.suda.edu.cn:80/admet/,2012-05-15,"Institute of Functional Nano & Soft Materials-FUNSOM and Jiangsu Key Laboratory for Carbon-Based Functional Materials & Devices, Soochow University, Suzhou, Jiangsu 215123, China.","Cao D, Wang J, Zhou R, Li Y, Yu H, Hou T",,"NIGMS NIH HHS, NIGMS NIH HHS",18.0,China
22589183,PRDB,0.969944358,PRDB,0.969944358,Protein Tandem Repeat DataBase,0.902798961,1,http://bioinfo.montp.cnrs.fr/?r=repeatDB,301,,,http://web.archive.org/web/20130124160255/http://bioinfo.montp.cnrs.fr/?r=repeatDB,2012-05-01,"Centre de Recherches de Biochimie MacromolÃ©culaire UMR 5237, CNRS, University of Montpellier 1 and 2, Montpellier, France.","Jorda J, Baudrand T, Kajava AV",,"MinistÃ¨re de l&apos;Education Nationale, de la Recherche et de la Technologie",7.0,France
22669905,PSC,0.840825796,PSC,0.840825796,protein surface classification,0.706926028,1,http://pocket.uchicago.edu/psc,"HTTPConnectionPool(host='pocket.uchicago.edu', port=80): Max retries exceeded with url: /psc (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x2ba7143c6bb0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,no_wayback,2012-06-04,"Department of Ecology and Evolution, University of Chicago 1101 East 57th Street, Chicago, IL 60637, USA. ytseng3@uchicago.edu","Tseng YY, Li WH",,,4.0,United States
22726705,QuartetS-DB,0.972562802,QuartetS-DB,0.972562802,,0,1,http://applications.bioanalysis.org/quartetsdb,302,,,no_wayback,2012-06-22,"United States Department of Defense Biotechnology High Performance Computing Software Applications Institute, Telemedicine and Advanced Technology Research Center, US Army Medical Research and Materiel Command, Fort Detrick, MD 21702, USA.","Yu C, Desai V, Cheng L, Reifman J",,,15.0,"United States, United States"
23055619,PRD,0.985122204,PRD,0.985122204,,0,1,http://pri.hgc.jp,200,,,http://web.archive.org/web/20220516004831/http://pri.hgc.jp/,2012-08-03,"Division of Interactome Medical Sciences, Institute of Medical Science, The University of Tokyo, 4-6-1, Shirokanedai Minato-ku, Tokyo 108-8639, Japan.","Fujimori S, Hino K, Saito A, Miyano S, Miyamoto-Sato E",,,7.0,Japan
23066098,PlantRNA,0.962213755,PlantRNA,0.962213755,,0,1,http://plantrna.ibmp.cnrs.fr,200,,,http://web.archive.org/web/20220709215843/http://plantrna.ibmp.cnrs.fr/,2012-10-12,"Institut de Biologie MolÃ©culaire des Plantes, UPR 2357-CNRS, UniversitÃ© de Strasbourg, 12 rue du GÃ©nÃ©ral Zimmer, F-67084 Strasbourg Cedex, France.","Cognat V, Pawlak G, DuchÃªne AM, Daujat M, Gigant A, Salinas T, Michaud M, Gutmann B, GiegÃ© P, Gobert A, MarÃ©chal-Drouard L",,,31.0,France
23151233,PolySac3DB,0.961255148,PolySac3DB,0.961255148,,0,1,http://polysac3db.cermav.cnrs.fr,302,,,http://web.archive.org/web/20220620010421/http://www.polysac3db.cermav.cnrs.fr/,2012-11-14,"Centre de Recherches sur les MacromolÃ©cules VÃ©gÃ©tales (CERMAV*) Centre National de la Recherche Scientifique, Grenoble Cedex 9, BP 53X, F-38041, France.","Sarkar A, PÃ©rez S",,,9.0,France
"23161682, 29156057",PRGdb,0.998317122,PRGdb,0.998317122,Plant Resistance Genes database,0.982363117,2,http://prgdb.org,301,,,no_wayback,2018-01-01,"Department of Soil, Plant, Environmental and Animal Production Sciences, University of Naples ""Federico II"", Via UniversitÃ  100, 80055 Portici, Italy., Sequentia Biotech SL, Calle Comte D'Urgell 240, 08036 Barcelona, Spain.","Sanseverino W, Hermoso A, D'Alessandro R, Vlasova A, Andolfo G, Frusciante L, Lowy E, Roma G, Ercolano MR, Osuna-Cruz CM, Paytuvi-Gallart A, Di Donato A, Sundesha V, Andolfo G, Aiese Cigliano R, Sanseverino W, Ercolano MR",", ",", ",82.0,"Spain, Italy"
23162083,PTID,0.993905127,PTID,0.993905127,Pesticide-Target interaction database,0.957429435,1,http://lilab.ecust.edu.cn/ptid,302,,,http://web.archive.org/web/20180824163501/http://lilab.ecust.edu.cn:80/ptid/,2012-11-18,"School of Information Science and Engineering, Shanghai Key Laboratory of Chemical Biology, Shanghai Key Laboratory of New Drug Design, Institute of Pharmaceuticals and Pesticides, School of Pharmacy, East China University of Science and Technology, Shanghai 200237, China.","Gong J, Liu X, Cao X, Diao Y, Gao D, Li H, Qian X",,,5.0,"China, China"
23172287,PhosPhAt,0.993283868,PhosPhAt,0.993283868,,0,1,http://phosphat.mpimp-golm.mpg.de,301,,,http://web.archive.org/web/20131211071010/http://phosphat.mpimp-golm.mpg.de/,2012-11-20,"Max Planck Institut fÃ¼r molekulare Pflanzenphysiologie, Am MÃ¼hlenberg 1, 14476 Golm, Germany.","Zulawski M, Braginets R, Schulze WX",,,62.0,Germany
23180797,Quorumpeps,0.993253469,Quorumpeps,0.993253469,,0,1,http://quorumpeps.ugent.be,307,,,http://web.archive.org/web/20220615141922/https://quorumpeps.ugent.be/,2012-11-24,"Drug Quality and Registration (DruQuaR) group, Department of Pharmaceutical Analysis, Faculty of Pharmaceutical Sciences, Ghent Hospital University, Ghent B-9000, Belgium.","Wynendaele E, Bronselaer A, Nielandt J, D'Hondt M, Stalmans S, Bracke N, Verbeke F, Van De Wiele C, De TrÃ© G, De Spiegeleer B",,,50.0,Belgium
23193263,PrePPI,0.997049689,PrePPI,0.997049689,,0,1,http://bhapp.c2b2.columbia.edu/PrePPI,301,,,http://web.archive.org/web/20220121040618/https://bhapp.c2b2.columbia.edu/PrePPI/,2012-11-27,"Howard Hughes Medical Institute, Department of Biochemistry and Molecular Biophysics, Center for Computational Biology and Bioinformatics, Columbia Initiative in Systems Biology, Columbia University, New York, NY 10032, USA.","Zhang QC, Petrey D, GarzÃ³n JI, Deng L, Honig B",,"NIGMS NIH HHS, NIGMS NIH HHS, NCI NIH HHS, NIGMS NIH HHS, NIGMS NIH HHS, Howard Hughes Medical Institute",98.0,United States
23193267,PR(2,0.98287158,PR(2,0.98287158,Protist Ribosomal Reference database,0.980404947,1,http://ssu-rrna.org,200,,,http://web.archive.org/web/20221006144728/https://ssu-rrna.org/,2012-11-27,"CNRS, UMR 7144, Adaptation et DiversitÃ© en Milieu Marin, 29682 Roscoff, France. lguillou@sb-roscoff.fr","Guillou L, Bachar D, Audic S, Bass D, Berney C, Bittner L, Boutte C, Burgaud G, de Vargas C, Decelle J, Del Campo J, Dolan JR, Dunthorn M, Edvardsen B, Holzmann M, Kooistra WH, Lara E, Le Bescot N, Logares R, MahÃ© F, Massana R, Montresor M, Morard R, Not F, Pawlowski J, Probert I, Sauvadet AL, Siano R, Stoeck T, Vaulot D, Zimmermann P, Christen R",,Natural Environment Research Council,332.0,France
"23193284, 25361965",PTMcode,0.961656034,PTMcode,0.961656034,,0,2,http://ptmcode.embl.de,302,,,http://web.archive.org/web/20220709194549/https://ptmcode.embl.de/,2014-10-31,"European Molecular Biology Laboratory, Meyerhofstrasse 1, 69117 Heidelberg, Germany., European Molecular Biology Laboratory (EMBL), Meyerhofstrasse 1, 69117 Heidelberg, Germany.","Minguez P, Letunic I, Parca L, Bork P, Minguez P, Letunic I, Parca L, Garcia-Alonso L, Dopazo J, Huerta-Cepas J, Bork P",", ",", ",96.0,"Germany, Germany"
23292601,PRIMe,0.993307292,PRIMe,0.993307292,,0,1,http://prime.psc.riken.jp,200,,,http://web.archive.org/web/20220610074854/http://prime.psc.riken.jp/,2013-01-03,"RIKEN Plant Science Center, 1-7-22 Suehiro-cho, Tsurumi-ku, Yokohama, Japan. stetsuya@psc.riken.jp","Sakurai T, Yamada Y, Sawada Y, Matsuda F, Akiyama K, Shinozaki K, Hirai MY, Saito K",,,38.0,Japan
23378291,PhenoDB,0.997127712,PhenoDB,0.997127712,Mendelian Inheritance in,0.610693395,1,http://phenodb.net,301,United States,"(34.0479,-118.255)",http://web.archive.org/web/20211216204538/http://phenodb.net/,2013-03-04,"McKusick-Nathans Institute of Genetic Medicine, Johns Hopkins University, Baltimore, MD, USA. ahamosh@jhmi.edu","Hamosh A, Sobreira N, Hoover-Fong J, Sutton VR, Boehm C, Schiettecatte F, Valle D",,"NHGRI NIH HHS, NHGRI NIH HHS, NHGRI NIH HHS",48.0,United States
23396298,PIPEMicroDB,0.981419305,PIPEMicroDB,0.981419305,PIgeonPEa Microsatellite DataBase,0.70065501,1,http://cabindb.iasri.res.in/pigeonpea,"HTTPConnectionPool(host='cabindb.iasri.res.in', port=80): Max retries exceeded with url: /pigeonpea (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x2ba7143a0d60>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20140730193308/http://cabindb.iasri.res.in:80/pigeonpea/,2013-02-08,"Centre for Agricultural Bioinformatics, Indian Agricultural Statistics Research Institute, Library Avenue, New Delhi-110012, India.","Sarika, Arora V, Iquebal MA, Rai A, Kumar D",,,5.0,India
23396300,pseudoMap,0.987089634,pseudoMap,0.987089634,,0,1,http://pseudomap.mbc.nctu.edu.tw,"HTTPConnectionPool(host='pseudomap.mbc.nctu.edu.tw', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x2ba666c35370>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,no_wayback,2013-02-08,"Institute of Bioinformatics and Systems Biology, National Chiao Tung University, Hsin-Chu, Taiwan.","Chan WL, Yang WK, Huang HD, Chang JG",,,3.0,
23426257,Planform,0.994146824,Planform,0.994146824,lanarian,0.698465049,1,http://planform.daniel-lobo.com,302,United States,"(39.2812,-76.7406)",http://web.archive.org/web/20150925144429/http://planform.daniel-lobo.com/,2013-02-19,"Department of Biology, Center for Regenerative and Developmental Biology, Tufts University, 200 Boston Avenue, Medford, MA 02155, USA.","Lobo D, Malone TJ, Levin M",,"NIGMS NIH HHS, NIGMS NIH HHS",13.0,United States
23497033,phiBIOTICS,0.983398318,phiBIOTICS,0.983398318,,0,1,http://www.phibiotics.org,200,Slovakia,"(48.2979,17.3547)",http://web.archive.org/web/20220520004114/http://phibiotics.org/,2013-03-06,"Laboratory of Bioinformatics, Institute of Molecular Biology, Slovak Academy of Sciences, Dubravska cesta 21, Bratislava, Slovakia.","Hojckova K, Stano M, Klucar L",,,9.0,Slovakia
23607573,PID-NET,0.746310925,PID-NET,0.746310925,,0,1,http://www.pid-net.org,"HTTPConnectionPool(host='www.pid-net.org', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x2ba7143a0b20>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20211127211056/http://pid-net.org/,2013-08-01,"Centre of Chronic Immunodeficiency, University Medical Center Freiburg and University of Freiburg, Freiburg, Germany. benjamin.gathmann@uniklinik-freiburg.de","Gathmann B, Goldacker S, Klima M, Belohradsky BH, Notheis G, Ehl S, Ritterbusch H, Baumann U, Meyer-Bahlburg A, Witte T, Schmidt R, Borte M, Borte S, Linde R, Schubert R, Bienemann K, Laws HJ, Dueckers G, Roesler J, Rothoeft T, KrÃ¼ger R, Scharbatke EC, Masjosthusmann K, Wasmuth JC, Moser O, Kaiser P, GroÃ-Wieltsch U, Classen CF, Horneff G, Reiser V, Binder N, El-Helou SM, Klein C, Grimbacher B, Kindle G",,"Federal Ministry of Education and Research, PPT, Federal Ministry of Education and Research",38.0,Germany
23624946,PMP,0.941905677,PMP,0.941905677,Protein Model,0.727932513,1,http://www.proteinmodelportal.org,302,,,http://web.archive.org/web/20221102135415/https://www.proteinmodelportal.org/,2013-04-26,"Biozentrum University of Basel, Klingelbergstrasse 50-70, 4056 Basel, Switzerland.","Haas J, Roth S, Arnold K, Kiefer F, Schmidt T, Bordoli L, Schwede T",,"NIGMS NIH HHS, NIGMS NIH HHS",128.0,Switzerland
23674503,PhosphoGRID,0.998093545,PhosphoGRID,0.998093545,,0,1,http://www.phosphogrid.org,301,United States,"(32.9473,-96.7028)",http://web.archive.org/web/20221007162618/https://phosphogrid.org/,2013-05-13,"Department of Biochemistry and Molecular Biology, Molecular Epigenetics, Life Sciences Institute, University of British Columbia, 2350 Health Sciences Mall, Vancouver, British Columbia, Canada V6T 1Z3. ijs.ubc@gmail.com","Sadowski I, Breitkreutz BJ, Stark C, Su TC, Dahabieh M, Raithatha S, Bernhard W, Oughtred R, Dolinski K, Barreto K, Tyers M",,"CIHR, NCRR NIH HHS, Wellcome Trust, Biotechnology and Biological Sciences Research Council, NIH HHS, NCRR NIH HHS, NIH HHS",59.0,Canada
23688397,PLANEX,0.997026294,PLANEX,0.997026294,PLAnt co-EXpression database,0.942242801,1,http://planex.plantbioinformatics.org,302,Australia,"(-37.9867,145.035)",http://web.archive.org/web/20220307183044/http://planex.plantbioinformatics.org/,2013-05-20,"Department of Plant Biotechnology, Dongguk Univ-Seoul, Seoul 100-715, Korea.","Yim WC, Yu Y, Song K, Jang CS, Lee BM",,,26.0,
23725466,PMTED,0.991327643,PMTED,0.991327643,Plant MiRNA Target Expression Database,0.971420904,1,http://pmted.agrinome.org,"HTTPConnectionPool(host='pmted.agrinome.org', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x2ba71495daf0>, 'Connection to pmted.agrinome.org timed out. (connect timeout=5)'))",,,http://web.archive.org/web/20180807164050/http://pmted.agrinome.org:80/,2013-06-03,"Key Laboratory of Symbol Computation and Knowledge Engineering of Ministry of Education, College of Computer Science and Technology, Jilin University, Changchun 130012, China.","Sun X, Dong B, Yin L, Zhang R, Du W, Liu D, Shi N, Li A, Liang Y, Mao L",,,14.0,China
23772554,PRIMOS,0.99499613,PRIMOS,0.99499613,Protein Interaction and Molecule Search,0.874199007,1,http://primos.fh-hagenberg.at,"HTTPConnectionPool(host='primos.fh-hagenberg.at', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x2ba714840e50>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20160224233459/http://primos.fh-hagenberg.at/,2013-06-01,"Division of Molecular Dermatology, Department of Dermatology, Paracelsus Medical University Salzburg, Salzburg, Austria.","Rid R, Strasser W, Siegl D, Frech C, Kommenda M, Kern T, Hintner H, Bauer JW, Ãnder K",,,4.0,Austria
23826978,pico-PLAZA,0.990684529,pico-PLAZA,0.990684529,,0,1,http://bioinformatics.psb.ugent.be/pico-plaza,301,,,no_wayback,2013-07-04,"Department of Plant Systems Biology, VIB, Technologiepark 927, B-9052, Gent, Belgium. klaas.vandepoele@psb.vib-ugent.be","Vandepoele K, Van Bel M, Richard G, Van Landeghem S, Verhelst B, Moreau H, Van de Peer Y, Grimsley N, Piganeau G",,,34.0,Belgium
23911837,PTP-central,0.99302128,PTP-central,0.99302128,,0,1,http://www.PTP-central.org,"HTTPConnectionPool(host='www.ptp-central.org', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x2ba7148411c0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20190601103454/http://www.ptp-central.org:80/,2013-07-31,"Goodman Cancer Research Center, McGill University, 1160 Pine Avenue, Montreal H3A 1A3, QC, Canada; Department of Biochemistry, McGill University, Montreal, QC, Canada.","Hatzihristidis T, Liu S, Pryszcz L, Hutchins AP, GabaldÃ³n T, Tremblay ML, Miranda-Saavedra D",,"MLT, JST, Canadian Cancer Society Research Institute, Japan Society for the Promotion of Science, Kishimoto Foundation",10.0,"Canada, Canada"
24092884,PODB,0.986917019,PODB,0.986917019,Plant Organelles Database,0.934489107,1,http://podb.nibb.ac.jp/Organellome,"HTTPConnectionPool(host='podb.nibb.ac.jp', port=80): Max retries exceeded with url: /Organellome (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x2ba713d423d0>, 'Connection to podb.nibb.ac.jp timed out. (connect timeout=5)'))",,,http://web.archive.org/web/20220212012026/http://podb.nibb.ac.jp/Organellome/,2013-10-03,"Department of Cell Biology, National Institute for Basic Biology, Okazaki, 444-8585 Japan.","Mano S, Nakamura T, Kondo M, Miwa T, Nishikawa S, Mimura T, Nagatani A, Nishimura M",,,9.0,Japan
24163250,RADAR--a,0.97970136,RADAR--a,0.97970136,,0,1,http://RNAedit.com,"HTTPConnectionPool(host='rnaedit.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x2ba7143c6910>, 'Connection to rnaedit.com timed out. (connect timeout=5)'))",,,http://web.archive.org/web/20210126123829/http://rnaedit.com/,2013-10-25,"Department of Genetics, Stanford University, Stanford, CA 94305, USA.","Ramaswami G, Li JB",,"NIGMS NIH HHS, NIGMS NIH HHS, NHGRI NIH HHS",260.0,United States
24198250,POGO-DB,0.998100138,POGO-DB,0.998100138,,0,1,http://pogo.ece.drexel.edu,200,,,http://web.archive.org/web/20221026010753/http://pogo.ece.drexel.edu/,2013-11-05,"School of Biomedical Engineering, Science and Health Systems, Drexel University, 3141 Chestnut Street, Philadelphia, PA 19104, USA, Electrical & Computer Engineering Department, Drexel University, 3141 Chestnut Street, Philadelphia, PA 19104, USA and Rachel & Menachem Mendelovitch Evolutionary Processes of Mutation & Natural Selection Research Laboratory, Department of Genetics, the Ruth and Bruce Rappaport Faculty of Medicine, Technion-Israel Institute of Technology, Haifa 31096, Israel.","Lan Y, Morrison JC, Hershberg R, Rosen GL",,European Research Council,11.0,"Israel, Israel, United States, United States"
24225322,Progenetix,0.996031821,Progenetix,0.996031821,,0,1,http://www.progenetix.org,200,,,http://web.archive.org/web/20221110025241/http://progenetix.org/,2013-11-12,"Institute of Molecular Life Sciences, University of ZÃ¼rich, CH-8057 ZÃ¼rich, Switzerland, Swiss Institute of Bioinformatics, University of ZÃ¼rich, CH-8057 ZÃ¼rich, Switzerland and Swiss Institute of Bioinformatics, University of Lausanne, CH-1015 Lausanne, Switzerland.","Cai H, Kumar N, Ai N, Gupta S, Rath P, Baudis M",,,20.0,"Switzerland, Switzerland, Switzerland"
24227675,PhosphoNetworks,0.997868598,PhosphoNetworks,0.997868598,,0,1,http://www.phosphonetworks.org,301,United States,"(39.0469,-77.4903)",http://web.archive.org/web/20220719002751/https://phosphonetworks.org/,2013-11-13,"Department of Ophthalmology, Johns Hopkins School of Medicine, Department of Pharmacology and Molecular Sciences, Center for High-Throughput Biology, Johns Hopkins School of Medicine, Baltimore, MD 21205, USA, Department of Biology, North Carolina Agricultural and Technical State University, Greensboro, NC 27411, USA and The Sidney Kimmel Comprehensive Cancer Center, Johns Hopkins School of Medicine, Baltimore, MD 21205, USA.","Hu J, Rho HS, Newman RH, Zhang J, Zhu H, Qian J",,"NIDDK NIH HHS, NIGMS NIH HHS, NCI NIH HHS, NCI NIH HHS, NIDDK NIH HHS, NIGMS NIH HHS, NCI NIH HHS, NHGRI NIH HHS, NCRR NIH HHS",64.0,"United States, United States, United States"
24270047,ProfileDB,0.997333407,ProfileDB,0.997333407,,0,1,http://profileDB.-microdiscovery.de,"HTTPConnectionPool(host='profiledb.-microdiscovery.de', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x2ba7143c6b80>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,no_wayback,2013-11-20,"MicroDiscovery GmbH, Marienburger Str. 1, D-10405 Berlin, Germany.","Bauer C, Glintschert A, Schuchhardt J",,,3.0,Germany
24275491,PhylomeDB,0.996954501,PhylomeDB,0.996954501,,0,1,http://phylomedb.org,200,Spain,"(41.4481,2.2032)",no_wayback,2013-11-25,"Bioinformatics and Genomics Programme, Centre for Genomic Regulation (CRG), Dr. Aiguader, 88. 08003 Barcelona, Spain, Universitat Pompeu Fabra (UPF), 08003 Barcelona, Spain and InstituciÃ³ Catalana de Recerca i Estudis AvanÃ§ats (ICREA), Pg. LluÃ­s Companys 23, 08010 Barcelona, Spain.","Huerta-Cepas J, Capella-GutiÃ©rrez S, Pryszcz LP, Marcet-Houben M, GabaldÃ³n T",,European Research Council,132.0,"Spain, Spain, Spain"
