id,title,abstract,kes_check,hji_check,curation_sum,number_of_checks,curation_score,checked_by,hji_notes,kes_notes
25260792,Dynamic evolution of clonal epialleles revealed by methclone.,"We describe methclone, a novel method to identify epigenetic loci that harbor large changes in the clonality of their epialleles (epigenetic alleles). Methclone efficiently analyzes genome-wide DNA methylation sequencing data. We quantify the changes using a composition entropy difference calculation and also introduce a new measure of global clonality shift, loci with epiallele shift per million loci covered, which enables comparisons between different samples to gauge overall epiallelic dynamics. Finally, we demonstrate the utility of methclone in capturing functional epiallele shifts in leukemia patients from diagnosis to relapse. Methclone is open-source and freely available at https://code.google.com/p/methclone.",0,0,0,2,0,"kes, hji",,
25286919,Computing autocatalytic sets to unravel inconsistencies in metabolic network reconstructions.,"<h4>Motivation</h4>Genome-scale metabolic network reconstructions have been established as a powerful tool for the prediction of cellular phenotypes and metabolic capabilities of organisms. In recent years, the number of network reconstructions has been constantly increasing, mostly because of the availability of novel (semi-)automated procedures, which enabled the reconstruction of metabolic models based on individual genomes and their annotation. The resulting models are widely used in numerous applications. However, the accuracy and predictive power of network reconstructions are commonly limited by inherent inconsistencies and gaps.<h4>Results</h4>Here we present a novel method to validate metabolic network reconstructions based on the concept of autocatalytic sets. Autocatalytic sets correspond to collections of metabolites that, besides enzymes and a growth medium, are required to produce all biomass components in a metabolic model. These autocatalytic sets are well-conserved across all domains of life, and their identification in specific genome-scale reconstructions allows us to draw conclusions about potential inconsistencies in these models. The method is capable of detecting inconsistencies, which are neglected by other gap-finding methods. We tested our method on the Model SEED, which is the largest repository for automatically generated genome-scale network reconstructions. In this way, we were able to identify a significant number of missing pathways in several of these reconstructions. Hence, the method we report represents a powerful tool to identify inconsistencies in large-scale metabolic networks.<h4>Availability and implementation</h4>The method is available as source code on http://users.minet.uni-jena.de/~m3kach/ASBIG/ASBIG.zip.<h4>Contact</h4>christoph.kaleta@uni-jena.de<h4>Supplementary information</h4>Supplementary data are available at Bioinformatics online.",0,0,0,2,0,"kes, hji",,
25322794,A novel algorithm for the precise calculation of the maximal information coefficient.,"Measuring associations is an important scientific task. A novel measurement method maximal information coefficient (MIC) was proposed to identify a broad class of associations. As foreseen by its authors, MIC implementation algorithm ApproxMaxMI is not always convergent to real MIC values. An algorithm called SG (Simulated annealing and Genetic) was developed to facilitate the optimal calculation of MIC, and the convergence of SG was proved based on Markov theory. When run on fruit fly data set including 1,000,000 pairs of gene expression profiles, the mean squared difference between SG and the exhaustive algorithm is 0.00075499, compared with 0.1834 in the case of ApproxMaxMI. The software SGMIC and its manual are freely available at http://lxy.depart.hebust.edu.cn/SGMIC/SGMIC.htm.",0,0,0,2,0,"kes, hji",,
25329667,Accurate assignment of significance to neuropeptide identifications using Monte Carlo k-permuted decoy databases.,"In support of accurate neuropeptide identification in mass spectrometry experiments, novel Monte Carlo permutation testing was used to compute significance values. Testing was based on k-permuted decoy databases, where k denotes the number of permutations. These databases were integrated with a range of peptide identification indicators from three popular open-source database search software (OMSSA, Crux, and X! Tandem) to assess the statistical significance of neuropeptide spectra matches. Significance p-values were computed as the fraction of the sequences in the database with match indicator value better than or equal to the true target spectra. When applied to a test-bed of all known manually annotated mouse neuropeptides, permutation tests with k-permuted decoy databases identified up to 100% of the neuropeptides at p-value < 10(-5). The permutation test p-values using hyperscore (X! Tandem), E-value (OMSSA) and Sp score (Crux) match indicators outperformed all other match indicators. The robust performance to detect peptides of the intuitive indicator """"number of matched ions between the experimental and theoretical spectra"""" highlights the importance of considering this indicator when the p-value was borderline significant. Our findings suggest permutation decoy databases of size 1×105 are adequate to accurately detect neuropeptides and this can be exploited to increase the speed of the search. The straightforward Monte Carlo permutation testing (comparable to a zero order Markov model) can be easily combined with existing peptide identification software to enable accurate and effective neuropeptide detection. The source code is available at http://stagbeetle.animal.uiuc.edu/pepshop/MSMSpermutationtesting.",0,0,0,2,0,"kes, hji",,
25340248,"Head Injury: Triage, Assessment, Investigation and Early Management of Head Injury in Children, Young People and Adults","For the purposes of this guideline, head injury is defined as any trauma to the head other than superficial injuries to the face. Head injury is the commonest cause of death and disability in people aged 1–40 years in the UK. Data for head injury are recorded in the Hospital Episode Statistics (http://www.hscic.gov.uk/hes). Each year, 1.4 million people attend emergency departments in England and Wales with a recent head injury. Between 33% and 50% of these are children aged under 15 years. Annually, about 200,000 people are admitted to hospital with head injury. Of these, one-fifth have features suggesting skull fracture or have evidence of brain damage. Most patients recover without specific or specialist intervention, but others experience long-term disability or even die from the effects of complications that could potentially be minimised or avoided with early detection and appropriate treatment. The incidence of death from head injury is low, with as few as 0.2% of all patients attending emergency departments with a head injury dying as a result of this injury. Ninety five per cent of people who have sustained a head injury present with a normal or minimally impaired conscious level (Glasgow Coma Scale [GCS] greater than 12) but the majority of fatal outcomes are in the moderate (GCS 9–12) or severe (GCS 8 or less) head injury groups, which account for only 5% of attenders. Therefore, emergency departments see a large number of patients with minor or mild head injuries and need to identify the very small number who will go on to have serious acute intracranial complications. It is estimated that 25–30% of children aged under 2 years who are hospitalised with head injury have an abusive head injury. This guideline has updated some of the terminology used in relation to safeguarding children and vulnerable adults. The previous head injury guideline produced by NICE in 2003 (NICE clinical guideline 4) and updated in 2007 (NICE clinical guideline 56) resulted in CT scanning replacing skull radiography as the primary imaging modality for assessing head injury. It also led to an increase in the proportion of people with severe head injury having their care managed in specialist centres. This has been associated with a decline in fatality among patients with severe head injury. This update is needed because of the continuing importance of up-to-date evidence-based guidance on the initial assessment and early management of head injury. Appropriate guidance can enable early detection and treatment of life-threatening brain injury, where present, but also early discharge of patients with negligible risk of brain injury. It can therefore save lives while at the same time preventing needless crowding in emergency departments and observation wards. Further key NHS changes have driven the scope of this update. These include the introduction in 2012 of regional trauma networks with major trauma triage tools within NHS England; the extension of indications for anticoagulation therapy; the expanding use of biomarkers to guide emergent clinical management in other conditions, such as chest pain; and the establishment of local safeguarding boards. The last of these addresses the requirement for front-line clinical staff to assess not only the severity of the head injury but also why it occurred.",0,0,0,2,0,"kes, hji",clinical,
25341068,"Udock, the interactive docking entertainment system.","Protein-protein interactions play a crucial role in biological processes. Protein docking calculations' goal is to predict, given two proteins of known structures, the associate conformation of the corresponding complex. Here, we present a new interactive protein docking system, Udock, that makes use of users' cognitive capabilities added up. In Udock, the users tackle simplified representations of protein structures and explore protein-protein interfaces' conformational space using a gamified interactive docking system with on the fly scoring. We assumed that if given appropriate tools, a naïve user's cognitive capabilities could provide relevant data for (1) the prediction of correct interfaces in binary protein complexes and (2) the identification of the experimental partner in interaction among a set of decoys. To explore this approach experimentally, we conducted a preliminary two week long playtest where the registered users could perform a cross-docking on a dataset comprising 4 binary protein complexes. The users explored almost all the surface of the proteins that were available in the dataset but favored certain regions that seemed more attractive as potential docking spots. These favored regions were located inside or nearby the experimental binding interface for 5 out of the 8 proteins in the dataset. For most of them, the best scores were obtained with the experimental partner. The alpha version of Udock is freely accessible at http://udock.fr.",0,0,0,2,0,"kes, hji",,
25344501,iDoComp: a compression scheme for assembled genomes.,"<h4>Motivation</h4>With the release of the latest next-generation sequencing (NGS) machine, the HiSeq X by Illumina, the cost of sequencing a Human has dropped to a mere $4000. Thus we are approaching a milestone in the sequencing history, known as the $1000 genome era, where the sequencing of individuals is affordable, opening the doors to effective personalized medicine. Massive generation of genomic data, including assembled genomes, is expected in the following years. There is crucial need for compression of genomes guaranteed of performing well simultaneously on different species, from simple bacteria to humans, which will ease their transmission, dissemination and analysis. Further, most of the new genomes to be compressed will correspond to individuals of a species from which a reference already exists on the database. Thus, it is natural to propose compression schemes that assume and exploit the availability of such references.<h4>Results</h4>We propose iDoComp, a compressor of assembled genomes presented in FASTA format that compresses an individual genome using a reference genome for both the compression and the decompression. In terms of compression efficiency, iDoComp outperforms previously proposed algorithms in most of the studied cases, with comparable or better running time. For example, we observe compression gains of up to 60% in several cases, including H.sapiens data, when comparing with the best compression performance among the previously proposed algorithms.<h4>Availability</h4>iDoComp is written in C and can be downloaded from: http://www.stanford.edu/~iochoa/iDoComp.html (We also provide a full explanation on how to run the program and an example with all the necessary files to run it.).",0,0,0,2,0,"kes, hji",,
25383185,CyKEGGParser: tailoring KEGG pathways to fit into systems biology analysis workflows.,"The KEGG pathway database is a widely accepted source for biomolecular pathway maps. In this paper we present the CyKEGGParser app ( http://apps.cytoscape.org/apps/cykeggparser) for Cytoscape 3 that allows manipulation with KEGG pathway maps. Along with basic functionalities for pathway retrieval, visualization and export in KGML and BioPAX formats, the app provides unique features for computer-assisted adjustment of inconsistencies in KEGG pathway KGML files and generation of tissue- and protein-protein interaction specific pathways. We demonstrate that using biological context-specific KEGG pathways created with CyKEGGParser makes systems biology analysis more sensitive and appropriate compared to original pathways.",0,0,0,2,0,"kes, hji",,
25414366,Biological Dynamics Markup Language (BDML): an open format for representing quantitative biological dynamics data.,"<h4>Motivation</h4>Recent progress in live-cell imaging and modeling techniques has resulted in generation of a large amount of quantitative data (from experimental measurements and computer simulations) on spatiotemporal dynamics of biological objects such as molecules, cells and organisms. Although many research groups have independently dedicated their efforts to developing software tools for visualizing and analyzing these data, these tools are often not compatible with each other because of different data formats.<h4>Results</h4>We developed an open unified format, Biological Dynamics Markup Language (BDML; current version: 0.2), which provides a basic framework for representing quantitative biological dynamics data for objects ranging from molecules to cells to organisms. BDML is based on Extensible Markup Language (XML). Its advantages are machine and human readability and extensibility. BDML will improve the efficiency of development and evaluation of software tools for data visualization and analysis.<h4>Availability and implementation</h4>A specification and a schema file for BDML are freely available online at http://ssbd.qbic.riken.jp/bdml/.<h4>Supplementary information</h4>Supplementary data are available at Bioinformatics online.",0,0,0,2,0,"kes, hji",,
25417090,Knowledge-Based Personal Health System to empower outpatients of diabetes mellitus by means of P4 Medicine.,"Diabetes Mellitus (DM) affects hundreds of millions of people worldwide and it imposes a large economic burden on healthcare systems. We present a web patient empowering system (PHSP4) that ensures continuous monitoring and assessment of the health state of patients with DM (type I and II). PHSP4 is a Knowledge-Based Personal Health System (PHS) which follows the trend of P4 Medicine (Personalized, Predictive, Preventive, and Participative). It provides messages to outpatients and clinicians about the achievement of objectives, follow-up, and treatments adjusted to the patient condition. Additionally, it calculates a four-component risk vector of the associated pathologies with DM: Nephropathy, Diabetic retinopathy, Diabetic foot, and Cardiovascular event. The core of the system is a Rule-Based System which Knowledge Base is composed by a set of rules implementing the recommendations of the American Diabetes Association (ADA) (American Diabetes Association: http://www.diabetes.org/ ) clinical guideline. The PHSP4 is designed to be standardized and to facilitate its interoperability by means of terminologies (SNOMED-CT [The International Health Terminology Standards Development Organization: http://www.ihtsdo.org/snomed-ct/ ] and UCUM [The Unified Code for Units of Measure: http://unitsofmeasure.org/ ]), standardized clinical documents (HL7 CDA R2 [Health Level Seven International: http://www.hl7.org/index.cfm ]) for managing Electronic Health Record (EHR). We have evaluated the functionality of the system and its users' acceptance of the system using simulated and real data, and a questionnaire based in the Technology Acceptance Model methodology (TAM). Finally results show the reliability of the system and the high acceptance of clinicians.",0,0,0,2,0,"kes, hji",,
25429060,A bio-inspired computing model for ovarian carcinoma classification and oncogene detection.,"<h4>Motivation</h4>Ovarian cancer is the fifth leading cause of cancer deaths in women in the western world for 2013. In ovarian cancer, benign tumors turn malignant, but the point of transition is difficult to predict and diagnose. The 5-year survival rate of all types of ovarian cancer is 44%, but this can be improved to 92% if the cancer is found and treated before it spreads beyond the ovary. However, only 15% of all ovarian cancers are found at this early stage. Therefore, the ability to automatically identify and diagnose ovarian cancer precisely and efficiently as the tissue changes from benign to invasive is important for clinical treatment and for increasing the cure rate. This study proposes a new ovarian carcinoma classification model using two algorithms: a novel discretization of food sources for an artificial bee colony (DfABC), and a support vector machine (SVM). For the first time in the literature, oncogene detection using this method is also investigated.<h4>Results</h4>A novel bio-inspired computing model and hybrid algorithms combining DfABC and SVM was applied to ovarian carcinoma and oncogene classification. This study used the human ovarian cDNA expression database to collect 41 patient samples and 9600 genes in each pathological stage. Feature selection methods were used to detect and extract 15 notable oncogenes. We then used the DfABC-SVM model to examine these 15 oncogenes, dividing them into eight different classifications according to their gene expressions of various pathological stages. The average accuracyof the eight classification experiments was 94.76%. This research also found some oncogenes that had not been discovered or indicated in previous scientific studies. The main contribution of this research is the proof that these newly discovered oncogenes are highly related to ovarian or other cancers.<h4>Availability and implementation</h4>http://mht.mis.nchu.edu.tw/moodle/course/view.php?id=7.",0,0,0,2,0,"kes, hji",,
25434742,GenePainter v. 2.0 resolves the taxonomic distribution of intron positions.,"<h4>Unlabelled</h4>Conserved intron positions in eukaryotic genes can be used to reconstruct phylogenetic trees, to resolve ambiguous subfamily relationships in protein families and to infer the history of gene families. This version of GenePainter facilitates working with large datasets through options to select specific subsets for analysis and visualization, and through providing exhaustive statistics. GenePainter's application in phylogenetic analyses is considerably extended by the newly implemented integration of the exon-intron pattern conservation with phylogenetic trees.<h4>Availability and implementation</h4>The software along with detailed documentation is available at http://www.motorprotein.de/genepainter and as Supplementary Material.<h4>Contact</h4>mako@nmr.mpibpc.mpg.de<h4>Supplementary information</h4>Supplementary data are available at Bioinformatics online.",0,0,0,2,0,"kes, hji",,
25435486,"Commentary on """"spectral characterization of the binding and conformational changes of serum albumins upon interaction with an anticancer drug, anastrozole"""".","The manuscript by R. Punith and J. Seetharamappa (http://dx.doi.org/10.1016/j.saa.201202.038) presents the interaction between serum albumin from human (HAS) and from bovine (BSA) with a drug called Anastrozole (AZ). The drug is on the market for treating patients with breast cancer after surgery and for metastasis in women. The study utilizes various spectroscopic techniques such as; fluorescence, synchronous fluorescence, 3D fluorescence measurements, FTIR, CD and UV. Although there are some relatively minor comments on the paper, the main point that needs to be reviewed by the authors is the result of FTIR measurements. Based on the data provided in the text (there is no figure), the protein sample is not in its native state, which makes the data inconvenient to be used in drawing conclusions. Authors are kindly requested to take another look at the FTIR experiments.",0,0,0,2,0,"kes, hji",,
25475896,Proteomic analysis of three Borrelia burgdorferi sensu lato native species and disseminating clones: relevance for Lyme vaccine design.,"Lyme borreliosis is the most important vector-borne disease in the Northern hemisphere. It is caused by Borrelia burgdorferi sensu lato bacteria transmitted to humans by the bite of hard ticks, Ixodes spp. Although antibiotic treatments are efficient in the early stage of the infection, a significant number of patients develop disseminated manifestations (articular, neurological, and cutaneous) due to unnoticed or absence of erythema migrans, or to inappropriate treatment. Vaccine could be an efficient approach to decrease Lyme disease incidence. We have developed a proteomic approach based on a one dimensional gel electrophoresis followed by LC-MS/MS strategy to identify new vaccine candidates. We analyzed a disseminating clone and the associated wild-type strain for each major pathogenic Borrelia species: B. burgdorferi sensu stricto, B. garinii, and B. afzelii. We identified specific proteins and common proteins to the disseminating clones of the three main species. In parallel, we used a spectral counting strategy to identify upregulated proteins common to the clones. Finally, 40 proteins were found that could potentially be involved in bacterial virulence and of interest in the development of a new vaccine. We selected the three proteins specifically detected in the disseminating clones of the three Borrelia species and checked by RT-PCR whether they are expressed in mouse skin upon B. burgdorferi ss inoculation. Interestingly, BB0566 appears as a potential vaccine candidate. All MS data have been deposited in the ProteomeXchange with identifier PXD000876 (http://proteomecentral.proteomexchange.org/dataset/PXD000876).",0,0,0,2,0,"kes, hji",data deposited as referenced,
25480679,Marky: a tool supporting annotation consistency in multi-user and iterative document annotation projects.,"<h4>Background and objectives</h4>Document annotation is a key task in the development of Text Mining methods and applications. High quality annotated corpora are invaluable, but their preparation requires a considerable amount of resources and time. Although the existing annotation tools offer good user interaction interfaces to domain experts, project management and quality control abilities are still limited. Therefore, the current work introduces Marky, a new Web-based document annotation tool equipped to manage multi-user and iterative projects, and to evaluate annotation quality throughout the project life cycle.<h4>Methods</h4>At the core, Marky is a Web application based on the open source CakePHP framework. User interface relies on HTML5 and CSS3 technologies. Rangy library assists in browser-independent implementation of common DOM range and selection tasks, and Ajax and JQuery technologies are used to enhance user-system interaction.<h4>Results</h4>Marky grants solid management of inter- and intra-annotator work. Most notably, its annotation tracking system supports systematic and on-demand agreement analysis and annotation amendment. Each annotator may work over documents as usual, but all the annotations made are saved by the tracking system and may be further compared. So, the project administrator is able to evaluate annotation consistency among annotators and across rounds of annotation, while annotators are able to reject or amend subsets of annotations made in previous rounds. As a side effect, the tracking system minimises resource and time consumption.<h4>Conclusions</h4>Marky is a novel environment for managing multi-user and iterative document annotation projects. Compared to other tools, Marky offers a similar visually intuitive annotation experience while providing unique means to minimise annotation effort and enforce annotation quality, and therefore corpus consistency. Marky is freely available for non-commercial use at http://sing.ei.uvigo.es/marky.",0,0,0,2,0,"kes, hji",,
25495213,Genotype harmonizer: automatic strand alignment and format conversion for genotype data integration.,"<h4>Background</h4>To gain statistical power or to allow fine mapping, researchers typically want to pool data before meta-analyses or genotype imputation. However, the necessary harmonization of genetic datasets is currently error-prone because of many different file formats and lack of clarity about which genomic strand is used as reference.<h4>Findings</h4>Genotype Harmonizer (GH) is a command-line tool to harmonize genetic datasets by automatically solving issues concerning genomic strand and file format. GH solves the unknown strand issue by aligning ambiguous A/T and G/C SNPs to a specified reference, using linkage disequilibrium patterns without prior knowledge of the used strands. GH supports many common GWAS/NGS genotype formats including PLINK, binary PLINK, VCF, SHAPEIT2 & Oxford GEN. GH is implemented in Java and a large part of the functionality can also be used as Java 'Genotype-IO' API. All software is open source under license LGPLv3 and available from http://www.molgenis.org/systemsgenetics.<h4>Conclusions</h4>GH can be used to harmonize genetic datasets across different file formats and can be easily integrated as a step in routine meta-analysis and imputation pipelines.",0,0,0,2,0,"kes, hji",,
25541969,Scholarly context not found: one in five articles suffers from reference rot.,"The emergence of the web has fundamentally affected most aspects of information communication, including scholarly communication. The immediacy that characterizes publishing information to the web, as well as accessing it, allows for a dramatic increase in the speed of dissemination of scholarly knowledge. But, the transition from a paper-based to a web-based scholarly communication system also poses challenges. In this paper, we focus on reference rot, the combination of link rot and content drift to which references to web resources included in Science, Technology, and Medicine (STM) articles are subject. We investigate the extent to which reference rot impacts the ability to revisit the web context that surrounds STM articles some time after their publication. We do so on the basis of a vast collection of articles from three corpora that span publication years 1997 to 2012. For over one million references to web resources extracted from over 3.5 million articles, we determine whether the HTTP URI is still responsive on the live web and whether web archives contain an archived snapshot representative of the state the referenced resource had at the time it was referenced. We observe that the fraction of articles containing references to web resources is growing steadily over time. We find one out of five STM articles suffering from reference rot, meaning it is impossible to revisit the web context that surrounds them some time after their publication. When only considering STM articles that contain references to web resources, this fraction increases to seven out of ten. We suggest that, in order to safeguard the long-term integrity of the web-based scholarly record, robust solutions to combat the reference rot problem are required. In conclusion, we provide a brief insight into the directions that are explored with this regard in the context of the Hiberlink project.",0,0,0,2,0,"kes, hji",,
25555998,Fiber estimation and tractography in diffusion MRI: development of simulated brain images and comparison of multi-fiber analysis methods at clinical b-values.,"Advances in diffusion-weighted magnetic resonance imaging (DW-MRI) have led to many alternative diffusion sampling strategies and analysis methodologies. A common objective among methods is estimation of white matter fiber orientations within each voxel, as doing so permits in-vivo fiber-tracking and the ability to study brain connectivity and networks. Knowledge of how DW-MRI sampling schemes affect fiber estimation accuracy, tractography and the ability to recover complex white-matter pathways, differences between results due to choice of analysis method, and which method(s) perform optimally for specific data sets, all remain important problems, especially as tractography-based studies become common. In this work, we begin to address these concerns by developing sets of simulated diffusion-weighted brain images which we then use to quantitatively evaluate the performance of six DW-MRI analysis methods in terms of estimated fiber orientation accuracy, false-positive (spurious) and false-negative (missing) fiber rates, and fiber-tracking. The analysis methods studied are: 1) a two-compartment """"ball and stick"""" model (BSM) (Behrens et al., 2003); 2) a non-negativity constrained spherical deconvolution (CSD) approach (Tournier et al., 2007); 3) analytical q-ball imaging (QBI) (Descoteaux et al., 2007); 4) q-ball imaging with Funk-Radon and Cosine Transform (FRACT) (Haldar and Leahy, 2013); 5) q-ball imaging within constant solid angle (CSA) (Aganj et al., 2010); and 6) a generalized Fourier transform approach known as generalized q-sampling imaging (GQI) (Yeh et al., 2010). We investigate these methods using 20, 30, 40, 60, 90 and 120 evenly distributed q-space samples of a single shell, and focus on a signal-to-noise ratio (SNR = 18) and diffusion-weighting (b = 1000 s/mm(2)) common to clinical studies. We found that the BSM and CSD methods consistently yielded the least fiber orientation error and simultaneously greatest detection rate of fibers. Fiber detection rate was found to be the most distinguishing characteristic between the methods, and a significant factor for complete recovery of tractography through complex white-matter pathways. For example, while all methods recovered similar tractography of prominent white matter pathways of limited fiber crossing, CSD (which had the highest fiber detection rate, especially for voxels containing three fibers) recovered the greatest number of fibers and largest fraction of correct tractography for complex three-fiber crossing regions. The synthetic data sets, ground-truth, and tools for quantitative evaluation are publically available on the NITRC website as the project """"Simulated DW-MRI Brain Data Sets for Quantitative Evaluation of Estimated Fiber Orientations"""" at http://www.nitrc.org/projects/sim_dwi_brain.",0,0,0,2,0,"kes, hji",data deposited as referenced,
25561511,Genomic classifier ColoPrint predicts recurrence in stage II colorectal cancer patients more accurately than clinical factors.,"<h4>Background</h4>Approximately 20% of patients with stage II colorectal cancer will experience a relapse. Current clinical-pathologic stratification factors do not allow clear identification of these high-risk patients. ColoPrint (Agendia, Amsterdam, The Netherlands, http://www.agendia.com) is a gene expression classifier that distinguishes patients with low or high risk of disease relapse.<h4>Methods</h4>ColoPrint was developed using whole-genome expression data and validated in several independent validation cohorts. Stage II patients from these studies were pooled (n = 416), and ColoPrint was compared with clinical risk factors described in the National Comprehensive Cancer Network (NCCN) 2013 Guidelines for Colon Cancer. Median follow-up was 81 months. Most patients (70%) did not receive adjuvant chemotherapy. Risk of relapse (ROR) was defined as survival until first event of recurrence or death from cancer.<h4>Results</h4>In the pooled stage II data set, ColoPrint identified 63% of patients as low risk with a 5-year ROR of 10%, whereas high-risk patients (37%) had a 5-year ROR of 21%, with a hazard ratio (HR) of 2.16 (p = .004). This remained significant in a multivariate model that included number of lymph nodes retrieved and microsatellite instability. In the T3 microsatellite-stable subgroup (n = 301), ColoPrint classified 59% of patients as low risk with a 5-year ROR of 9.9%. High-risk patients (31%) had a 22.4% ROR (HR: 2.41; p = .005). In contrast, the NCCN clinical high-risk factors were unable to distinguish high- and low-risk patients (15% vs. 13% ROR; p = .55).<h4>Conclusion</h4>ColoPrint significantly improved prognostic accuracy independent of microsatellite status or clinical variables, facilitating the identification of patients at higher risk who might be considered for additional treatment.",0,0,0,2,0,"kes, hji",,
25638814,Factor graph analysis of live cell-imaging data reveals mechanisms of cell fate decisions.,"<h4>Motivation</h4>Cell fate decisions have a strong stochastic component. The identification of the underlying mechanisms therefore requires a rigorous statistical analysis of large ensembles of single cells that were tracked and phenotyped over time.<h4>Results</h4>We introduce a probabilistic framework for testing elementary hypotheses on dynamic cell behavior using time-lapse cell-imaging data. Factor graphs, probabilistic graphical models, are used to properly account for cell lineage and cell phenotype information. Our model is applied to time-lapse movies of murine granulocyte-macrophage progenitor (GMP) cells. It decides between competing hypotheses on the mechanisms of their differentiation. Our results theoretically substantiate previous experimental observations that lineage instruction, not selection is the cause for the differentiation of GMP cells into mature monocytes or neutrophil granulocytes.<h4>Availability and implementation</h4>The Matlab source code is available at http://treschgroup.de/Genealogies.html.",0,0,0,2,0,"kes, hji",,
25643357,Figure-associated text summarization and evaluation.,"Biomedical literature incorporates millions of figures, which are a rich and important knowledge resource for biomedical researchers. Scientists need access to the figures and the knowledge they represent in order to validate research findings and to generate new hypotheses. By themselves, these figures are nearly always incomprehensible to both humans and machines and their associated texts are therefore essential for full comprehension. The associated text of a figure, however, is scattered throughout its full-text article and contains redundant information content. In this paper, we report the continued development and evaluation of several figure summarization systems, the FigSum+ systems, that automatically identify associated texts, remove redundant information, and generate a text summary for every figure in an article. Using a set of 94 annotated figures selected from 19 different journals, we conducted an intrinsic evaluation of FigSum+. We evaluate the performance by precision, recall, F1, and ROUGE scores. The best FigSum+ system is based on an unsupervised method, achieving F1 score of 0.66 and ROUGE-1 score of 0.97. The annotated data is available at figshare.com (http://figshare.com/articles/Figure_Associated_Text_Summarization_and_Evaluation/858903).",0,0,0,2,0,"kes, hji",,
25687422,Mega2: validated data-reformatting for linkage and association analyses.,"BACKGROUND:In a typical study of the genetics of a complex human disease, many different analysis programs are used, to test for linkage and association. This requires extensive and careful data reformatting, as many of these analysis programs use differing input formats. Writing scripts to facilitate this can be tedious, time-consuming, and error-prone. To address these issues, the open source Mega2 data reformatting program provides validated and tested data conversions from several commonly-used input formats to many output formats. RESULTS:Mega2, the Manipulation Environment for Genetic Analysis, facilitates the creation of analysis-ready datasets from data gathered as part of a genetic study. It transparently allows users to process genetic data for family-based or case/control studies accurately and efficiently. In addition to data validation checks, Mega2 provides analysis setup capabilities for a broad choice of commonly-used genetic analysis programs. First released in 2000, Mega2 has recently been significantly improved in a number of ways. We have rewritten it in C++ and have reduced its memory requirements. Mega2 now can read input files in LINKAGE, PLINK, and VCF/BCF formats, as well as its own specialized annotated format. It supports conversion to many commonly-used formats including SOLAR, PLINK, Merlin, Mendel, SimWalk2, Cranefoot, IQLS, FBAT, MORGAN, BEAGLE, Eigenstrat, Structure, and PLINK/SEQ. When controlled by a batch file, Mega2 can be used non-interactively in data reformatting pipelines. Support for genetic data from several other species besides humans has been added. CONCLUSIONS:By providing tested and validated data reformatting, Mega2 facilitates more accurate and extensive analyses of genetic data, avoiding the need to write, debug, and maintain one's own custom data reformatting scripts. Mega2 is freely available at https://watson.hgen.pitt.edu/register/.",0,0,0,2,0,"kes, hji",,
25725090,SimSeq: a nonparametric approach to simulation of RNA-sequence datasets.,"<h4>Motivation</h4>RNA sequencing analysis methods are often derived by relying on hypothetical parametric models for read counts that are not likely to be precisely satisfied in practice. Methods are often tested by analyzing data that have been simulated according to the assumed model. This testing strategy can result in an overly optimistic view of the performance of an RNA-seq analysis method.<h4>Results</h4>We develop a data-based simulation algorithm for RNA-seq data. The vector of read counts simulated for a given experimental unit has a joint distribution that closely matches the distribution of a source RNA-seq dataset provided by the user. We conduct simulation experiments based on the negative binomial distribution and our proposed nonparametric simulation algorithm. We compare performance between the two simulation experiments over a small subset of statistical methods for RNA-seq analysis available in the literature. We use as a benchmark the ability of a method to control the false discovery rate. Not surprisingly, methods based on parametric modeling assumptions seem to perform better with respect to false discovery rate control when data are simulated from parametric models rather than using our more realistic nonparametric simulation strategy.<h4>Availability and implementation</h4>The nonparametric simulation algorithm developed in this article is implemented in the R package SimSeq, which is freely available under the GNU General Public License (version 2 or later) from the Comprehensive R Archive Network (http://cran.rproject.org/).<h4>Contact</h4>sgbenidt@gmail.com<h4>Supplementary information</h4>Supplementary data are available at Bioinformatics online.",0,0,0,2,0,"kes, hji",,
25725497,IVA: accurate de novo assembly of RNA virus genomes.,"<h4>Motivation</h4>An accurate genome assembly from short read sequencing data is critical for downstream analysis, for example allowing investigation of variants within a sequenced population. However, assembling sequencing data from virus samples, especially RNA viruses, into a genome sequence is challenging due to the combination of viral population diversity and extremely uneven read depth caused by amplification bias in the inevitable reverse transcription and polymerase chain reaction amplification process of current methods.<h4>Results</h4>We developed a new de novo assembler called IVA (Iterative Virus Assembler) designed specifically for read pairs sequenced at highly variable depth from RNA virus samples. We tested IVA on datasets from 140 sequenced samples from human immunodeficiency virus-1 or influenza-virus-infected people and demonstrated that IVA outperforms all other virus de novo assemblers.<h4>Availability and implementation</h4>The software runs under Linux, has the GPLv3 licence and is freely available from http://sanger-pathogens.github.io/iva",0,0,0,2,0,"kes, hji",,
